,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
63808,4770817,18636,IBULHSGFIN-NE,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63809,4771329,18638,IBULHSGFIN-NF,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63810,7713793,30132,IBULHSGFIN-W1,,0.0,,0.0,0.05,20000,EQ,NSE,NSE
63811,6399745,24999,IBULISL,INDIABULLS INTEGR SER,0.0,,0.0,0.05,1,EQ,NSE,NSE
63812,5712641,22315,IBVENTPP-E1,,0.0,,0.0,0.05,1,EQ,NSE,NSE
63813,3938305,15384,IBVENTURES,INDIABULLS VENTURES,0.0,,0.0,0.05,1,EQ,NSE,NSE
63814,159745,624,ICEMAKE-SM,,0.0,,0.0,0.05,2000,EQ,NSE,NSE
63815,2611457,10201,ICICI-M1,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63816,2488321,9720,ICICI0101-N9,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63817,2489089,9723,ICICI0101-NC,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63818,2716417,10611,ICICI0102-NB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63819,1548801,6050,ICICI0199-NB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63820,2727937,10656,ICICI0202-NC,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63821,2737921,10695,ICICI0302-NC,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63822,2576129,10063,ICICI0401-N9,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63823,2743297,10716,ICICI0402-NC,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63824,1677057,6551,ICICI0699-NA,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63825,2668289,10423,ICICI0701-N8,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63826,2680833,10472,ICICI0801-NA,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63827,2688513,10502,ICICI0901-NB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63828,2340097,9141,ICICI1000-NB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63829,1488385,5814,ICICI1098-NB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63830,2413057,9426,ICICI1100-NA,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63831,2698753,10542,ICICI1101-NC,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63832,2456321,9595,ICICI1200-NA,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63833,2712577,10596,ICICI1201-NB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63834,1522177,5946,ICICI1298-NB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63835,1899777,7421,ICICI1299-NC,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63836,768257,3001,ICICI500,ICICIPRAMC - ICICI500,0.0,,0.0,0.01,1,EQ,NSE,NSE
63837,5720065,22344,ICICIALPLV,ICICIPRAMC - ICICIALPLV,0.0,,0.0,0.01,1,EQ,NSE,NSE
63838,133633,522,ICICIB22,ICICIPRAMC - BHARATIWIN,0.0,,0.0,0.01,1,EQ,NSE,NSE
63839,1270529,4963,ICICIBANK,ICICI BANK.,0.0,,0.0,0.05,1,EQ,NSE,NSE
63840,2825473,11037,ICICIBANKN,ICICIPRAMC - IPRU5008,0.0,,0.0,0.01,1,EQ,NSE,NSE
63841,2914817,11386,ICICIBANKP,ICICIPRAMC - ICICIBANKP,0.0,,0.0,0.01,1,EQ,NSE,NSE
63842,5573121,21770,ICICIGI,ICICI LOMBARD GIC,0.0,,0.0,0.05,1,EQ,NSE,NSE
63843,5037825,19679,ICICIGOLD,ICICI PRUDENTIAL GOLD ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
63844,1238529,4838,ICICILIQ,ICICIPRAMC - ICICILIQ,0.0,,0.0,0.01,1,EQ,NSE,NSE
63845,5441025,21254,ICICILOVOL,ICICI PR NIF LW VL 30 ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
63846,4390913,17152,ICICIM150,ICICIPRAMC - ICICIM150,0.0,,0.0,0.01,1,EQ,NSE,NSE
63847,4531713,17702,ICICIMCAP,ICICI PRUD MIDCAP SEL ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
63848,7780353,30392,ICICINF100,ICICI PRUD NIFTY 100 ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
63849,7565569,29553,ICICINIFTY,ICICI PRUD NIFTY ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
63850,4473601,17475,ICICINV20,ICICI PRUDENTIAL NV20 ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
63851,1159425,4529,ICICINXT50,ICICIPRAMC - ICICINXT50,0.0,,0.0,0.01,1,EQ,NSE,NSE
63852,4774913,18652,ICICIPRULI,ICICI PRU LIFE INS CO,0.0,,0.0,0.05,1,EQ,NSE,NSE
63853,1120769,4378,ICICISENSX,ICICI PRUD SENSEX ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
63854,5725441,22365,ICICITECH,ICICIPRAMC - ICICITECH,0.0,,0.0,0.01,1,EQ,NSE,NSE
63855,3068673,11987,ICIL,INDO COUNT INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
63856,3717889,14523,ICRA,ICRA,0.0,,0.0,0.05,1,EQ,NSE,NSE
63857,377857,1476,IDBI,IDBI BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE
63858,6563841,25640,IDBIGOLD,IDBI MF - IDBI GOLD ETF,0.0,,0.0,0.05,1,EQ,NSE,NSE
63859,3677697,14366,IDEA,VODAFONE IDEA,0.0,,0.0,0.05,1,EQ,NSE,NSE
63860,3060993,11957,IDFC,IDFC,0.0,,0.0,0.05,1,EQ,NSE,NSE
63861,2863105,11184,IDFCFIRSTB,IDFC FIRST BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE
63862,2759681,10780,IDFCFIRSTB-N1,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63863,2762241,10790,IDFCFIRSTB-N2,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63864,2797825,10929,IDFCFIRSTB-N3,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63865,2764545,10799,IDFCFIRSTB-N4,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63866,2765313,10802,IDFCFIRSTB-N5,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63867,2766081,10805,IDFCFIRSTB-N6,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63868,2766849,10808,IDFCFIRSTB-N7,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63869,2767617,10811,IDFCFIRSTB-N8,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63870,2768385,10814,IDFCFIRSTB-N9,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63871,2769153,10817,IDFCFIRSTB-NA,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63872,2792449,10908,IDFCFIRSTB-NB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63873,2793985,10914,IDFCFIRSTB-NC,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63874,2794753,10917,IDFCFIRSTB-ND,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63875,2795521,10920,IDFCFIRSTB-NE,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63876,4808449,18783,IDFNIFTYET,IDFCAMC - IDFNIFTYET,0.0,,0.0,0.01,1,EQ,NSE,NSE
63877,56321,220,IEX,INDIAN ENERGY EXC,0.0,,0.0,0.05,1,EQ,NSE,NSE
63878,379393,1482,IFBAGRO,IFB AGRO INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
63879,380161,1485,IFBIND,IFB INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
63880,381697,1491,IFCI,IFCI,0.0,,0.0,0.05,1,EQ,NSE,NSE
63881,1472769,5753,IFCI-NF,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63882,1473281,5755,IFCI-NG,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63883,1474305,5759,IFCI-NH,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63884,1474817,5761,IFCI-NI,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63885,1701377,6646,IFCI-NL,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63886,1702913,6652,IFCI-NM,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63887,111617,436,IFGLEXPOR,IFGL REFRACTORIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
63888,162305,634,IGARASHI,IGARASHI MOTORS INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
63889,2883073,11262,IGL,INDRAPRASTHA GAS,0.0,,0.0,0.05,1,EQ,NSE,NSE
63890,3606017,14086,IGPL,I G PETROCHEMICALS,0.0,,0.0,0.05,1,EQ,NSE,NSE
63891,5133313,20052,IIFCL-N1,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63892,5133825,20054,IIFCL-N2,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63893,5134337,20056,IIFCL-N3,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63894,5134849,20058,IIFCL-N4,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63895,3023105,11809,IIFL,IIFL FINANCE,0.0,,0.0,0.05,1,EQ,NSE,NSE
63896,4859393,18982,IIFL-N1,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63897,4859905,18984,IIFL-N2,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63898,4860417,18986,IIFL-N3,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63899,4860929,18988,IIFL-N4,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63900,4875009,19043,IIFL-N5,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63901,4875521,19045,IIFL-N6,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63902,4876033,19047,IIFL-N7,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63903,4878081,19055,IIFL-N8,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63904,4878593,19057,IIFL-N9,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63905,4882177,19071,IIFL-NA,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63906,4879105,19059,IIFL-NB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63907,4881153,19067,IIFL-NC,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63908,4881665,19069,IIFL-ND,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63909,3346433,13072,IIFLSEC,IIFL SECURITIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
63910,3343617,13061,IIFLWAM,IIFL WEALTH MGMT,0.0,,0.0,0.05,1,EQ,NSE,NSE
63911,4999425,19529,IITL-BE,INDUSTRIAL INV TRUST,0.0,,0.0,0.05,1,EQ,NSE,NSE
63912,2401281,9380,IL&FSENGG-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
63913,2401537,9381,IL&FSTRANS-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
63914,1964033,7672,IMAGICAA,IMAGICAAWORLD ENT,0.0,,0.0,0.05,1,EQ,NSE,NSE
63915,4924161,19235,IMFA,INDIAN METALS & FERRO,0.0,,0.0,0.05,1,EQ,NSE,NSE
63916,3074305,12009,IMPAL,IND MOTOR PART & ACC,0.0,,0.0,0.05,1,EQ,NSE,NSE
63917,2991105,11684,IMPEXFERRO-BE,IMPEX FERRO TECH,0.0,,0.0,0.05,1,EQ,NSE,NSE
63918,4334849,16933,INDBANK,INDBANK MERCH BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE
63919,387073,1512,INDHOTEL,THE INDIAN HOTELS CO.,0.0,,0.0,0.05,1,EQ,NSE,NSE
63920,387841,1515,INDIACEM,THE INDIA CEMENTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
63921,389377,1521,INDIAGLYCO,INDIA GLYCOLS,0.0,,0.0,0.05,1,EQ,NSE,NSE
63922,2745857,10726,INDIAMART,INDIAMART INTERMESH,0.0,,0.0,0.05,1,EQ,NSE,NSE
63923,3663105,14309,INDIANB,INDIAN BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE
63924,1132033,4422,INDIANCARD,INDIAN CARD CLOTHING CO.,0.0,,0.0,0.05,1,EQ,NSE,NSE
63925,391681,1530,INDIANHUME,INDIAN HUME PIPE CO..,0.0,,0.0,0.05,1,EQ,NSE,NSE
63926,2865921,11195,INDIGO,INTERGLOBE AVIATION,0.0,,0.0,0.05,1,EQ,NSE,NSE
63927,5372929,20988,INDIGRID-IV,,0.0,,0.0,0.01,1701,EQ,NSE,NSE
63928,740353,2892,INDINFR-IV,,0.0,,0.0,0.01,200000,EQ,NSE,NSE
63929,1008129,3938,INDLMETER,IMP POWERS,0.0,,0.0,0.05,1,EQ,NSE,NSE
63930,1215233,4747,INDNIPPON,INDIA NIPPON ELECT ,0.0,,0.0,0.05,1,EQ,NSE,NSE
63931,2989313,11677,INDOCO,INDOCO REMEDIES.,0.0,,0.0,0.05,1,EQ,NSE,NSE
63932,2814209,10993,INDORAMA,INDO RAMA SYNTHETICS,0.0,,0.0,0.05,1,EQ,NSE,NSE
63933,2780417,10861,INDOSOLAR-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
63934,790529,3088,INDOSTAR,INDOSTAR CAPITAL FIN,0.0,,0.0,0.05,1,EQ,NSE,NSE
63935,3398401,13275,INDOTECH,INDO TECH TRANSFORM.,0.0,,0.0,0.05,1,EQ,NSE,NSE
63936,6555649,25608,INDOTHAI,INDO THAI SEC,0.0,,0.0,0.05,1,EQ,NSE,NSE
63937,3827713,14952,INDOWIND,INDOWIND ENERGY,0.0,,0.0,0.05,1,EQ,NSE,NSE
63938,1216257,4751,INDRAMEDCO,INDRAPRASTHA MEDICAL CORP,0.0,,0.0,0.05,1,EQ,NSE,NSE
63939,1246721,4870,INDSWFTLAB,IND SWIFT LABORATORIES LT,0.0,,0.0,0.05,1,EQ,NSE,NSE
63940,2970881,11605,INDSWFTLTD-BE,IND-SWIFT,0.0,,0.0,0.05,1,EQ,NSE,NSE
63941,5620993,21957,INDTERRAIN,IND TERRAIN FASHIONS,0.0,,0.0,0.05,1,EQ,NSE,NSE
63942,1346049,5258,INDUSINDBK,INDUSIND BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE
63943,4865,19,INEOSSTYRO,INEOS STYROLUTION IND,0.0,,0.0,0.05,1,EQ,NSE,NSE
63944,4159745,16249,INFIBEAM,INFIBEAM AVENUES,0.0,,0.0,0.05,1,EQ,NSE,NSE
63945,2822913,11027,INFOBEAN,INFOBEANS TECHNO..,0.0,,0.0,0.05,1,EQ,NSE,NSE
63946,3505665,13694,INFOMEDIA-BE,INFOMEDIA PRESS,0.0,,0.0,0.05,1,EQ,NSE,NSE
63947,5138433,20072,INFRABEES,NIPP INDIA ETF INFRA BEES,0.0,,0.0,0.01,1,EQ,NSE,NSE
63948,7458561,29135,INFRATEL,BHARTI INFRATEL.,0.0,,0.0,0.05,1,EQ,NSE,NSE
63949,408065,1594,INFY,INFOSYS,0.0,,0.0,0.05,1,EQ,NSE,NSE
63950,408833,1597,INGERRAND,INGERSOLL-RAND INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
63951,170497,666,INNOVANA-SM,,0.0,,0.0,0.05,1000,EQ,NSE,NSE
63952,5596417,21861,INNOVATIVE-SM,,0.0,,0.0,0.05,3000,EQ,NSE,NSE
63953,3384577,13221,INOXLEISUR,INOX LEISURE,0.0,,0.0,0.05,1,EQ,NSE,NSE
63954,2010113,7852,INOXWIND,INOX WIND,0.0,,0.0,0.05,1,EQ,NSE,NSE
63955,3752193,14657,INSECTICID,INSECTICIDES (I),0.0,,0.0,0.05,1,EQ,NSE,NSE
63956,3514881,13730,INSPIRISYS,INSPIRISYS SOLUTIONS,0.0,,0.0,0.05,1,EQ,NSE,NSE
63957,7763713,30327,INTEGRA-BE,INTEGRA GARMENT & TEX,0.0,,0.0,0.05,1,EQ,NSE,NSE
63958,1517057,5926,INTELLECT,INTELLECT DESIGN ARENA,0.0,,0.0,0.05,1,EQ,NSE,NSE
63959,5138177,20071,INTENTECH,INTENSE TECHNOLOGIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
63960,6366721,24870,INVENTURE,INVENTURE GRO & SEC,0.0,,0.0,0.05,1,EQ,NSE,NSE
63961,2393089,9348,IOB,INDIAN OVERSEAS BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE
63962,415745,1624,IOC,INDIAN OIL CORP,0.0,,0.0,0.05,1,EQ,NSE,NSE
63963,5225729,20413,IOLCP,IOL CHEM AND PHARMA,0.0,,0.0,0.05,1,EQ,NSE,NSE
63964,418049,1633,IPCALAB,IPCA LABORATORIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
63965,3920129,15313,IRB,IRB INFRA DEV.,0.0,,0.0,0.05,1,EQ,NSE,NSE
63966,5329153,20817,IRBINVIT-IV,,0.0,,0.0,0.01,2500,EQ,NSE,NSE
63967,1276417,4986,IRCON,IRCON INTERNATIONAL,0.0,,0.0,0.05,1,EQ,NSE,NSE
63968,3484417,13611,IRCTC,INDIAN RAIL TOUR CORP,0.0,,0.0,0.05,1,EQ,NSE,NSE
63969,351745,1374,IREDA-N1,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63970,353281,1380,IREDA-N2,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63971,354049,1383,IREDA-N3,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63972,355073,1387,IREDA-N4,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63973,356097,1391,IREDA-N5,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63974,356609,1393,IREDA-N6,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63975,5127681,20030,IREDA-N7,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63976,7968257,31126,IRFC-N1,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63977,7968769,31128,IRFC-N2,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63978,7506177,29321,IRFC-N3,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63979,7506689,29323,IRFC-N4,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63980,7578881,29605,IRFC-N5,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63981,7579393,29607,IRFC-N6,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63982,150017,586,IRFC-N7,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63983,151297,591,IRFC-N8,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63984,152833,597,IRFC-N9,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63985,154369,603,IRFC-NA,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63986,508673,1987,IRFC-NB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63987,509697,1991,IRFC-NC,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63988,510209,1993,IRFC-ND,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63989,511745,1999,IRFC-NE,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63990,3000833,11722,IRFC-NF,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63991,3002881,11730,IRFC-NG,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63992,3007489,11748,IRFC-NH,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63993,3008257,11751,IRFC-NI,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63994,3009025,11754,IRFC-NJ,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63995,3009793,11757,IRFC-NK,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63996,3868161,15110,IRFC-NL,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63997,3868673,15112,IRFC-NM,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63998,3874305,15134,IRFC-NN,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63999,3883009,15168,IRFC-NO,,0.0,,0.0,0.01,1,EQ,NSE,NSE
64000,1492481,5830,IRISDOREME-SM,,0.0,,0.0,0.05,1600,EQ,NSE,NSE
64001,637185,2489,ISEC,ICICI SECURITIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
64002,4730625,18479,ISFT,INTRASOFT TECH.,0.0,,0.0,0.05,1,EQ,NSE,NSE
64003,3823617,14936,ISMTLTD-BE,ISMT,0.0,,0.0,0.05,1,EQ,NSE,NSE
64004,424961,1660,ITC,ITC,0.0,,0.0,0.05,1,EQ,NSE,NSE
64005,4940545,19299,ITDC,INDIA TOUR. DEV. CO..,0.0,,0.0,0.05,1,EQ,NSE,NSE
64006,1439233,5622,ITDCEM,ITD CEMENTATION INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
64007,428801,1675,ITI,ITI,0.0,,0.0,0.05,1,EQ,NSE,NSE
64008,2289153,8942,IVC-BE,IL&FS INVESTMENT MANAGERS,0.0,,0.0,0.05,1,EQ,NSE,NSE
64009,430337,1681,IVP,IVP,0.0,,0.0,0.05,1,EQ,NSE,NSE
64010,4682753,18292,IVZINGOLD,INVESCO INDIA GOLD ETF,0.0,,0.0,0.05,1,EQ,NSE,NSE
64011,6199553,24217,IVZINNIFTY,INVESCO INDIA NIFTY ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
64012,3628545,14174,IZMO,IZMO,0.0,,0.0,0.05,1,EQ,NSE,NSE
64013,1442049,5633,J&KBANK,J & K BANK.,0.0,,0.0,0.05,1,EQ,NSE,NSE
64014,3382017,13211,JAGRAN,JAGRAN PRAKASHAN,0.0,,0.0,0.05,1,EQ,NSE,NSE
64015,1128961,4410,JAGSNPHARM,JAGSONPAL PHARMACEUTICALS,0.0,,0.0,0.05,1,EQ,NSE,NSE
64016,2881537,11256,JAIBALAJI,JAI BALAJI INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
64017,1316609,5143,JAICORPLTD,JAI CORP,0.0,,0.0,0.05,1,EQ,NSE,NSE
64018,2781953,10867,JAIHINDPRO-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
64019,2274305,8884,JAINSTUDIO-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
64020,1010945,3949,JAKHARIA-SM,,0.0,,0.0,0.05,800,EQ,NSE,NSE
64021,5357825,20929,JALAN-SM,,0.0,,0.0,0.05,3000,EQ,NSE,NSE
64022,5319169,20778,JAMNAAUTO,JAMNA AUTO IND,0.0,,0.0,0.05,1,EQ,NSE,NSE
64023,3579393,13982,JASH,JASH ENGINEERING,0.0,,0.0,0.05,1,EQ,NSE,NSE
64024,1034497,4041,JAYAGROGN,JAYANT AGRO ORGANICS,0.0,,0.0,0.05,1,EQ,NSE,NSE
64025,437249,1708,JAYBARMARU,JAY BHARAT MARUTI,0.0,,0.0,0.05,1,EQ,NSE,NSE
64026,2268417,8861,JAYNECOIND-BE,JAYASWAL NECO INDUSTR,0.0,,0.0,0.05,1,EQ,NSE,NSE
64027,440321,1720,JAYSREETEA,JAYSHREE TEA & INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
64028,441857,1726,JBCHEPHARM,J B CHEMICALS AND PHARMA,0.0,,0.0,0.05,1,EQ,NSE,NSE
64029,442625,1729,JBFIND,JBF INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
64030,2983681,11655,JBMA,JBM AUTO,0.0,,0.0,0.05,1,EQ,NSE,NSE
64031,1149697,4491,JCHAC,JOHNSON CONTROLS HITACHI,0.0,,0.0,0.05,1,EQ,NSE,NSE
64032,3435521,13420,JETAIRWAYS-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
64033,4907521,19170,JETFREIGHT-SM,,0.0,,0.0,0.05,4000,EQ,NSE,NSE
64034,4786945,18699,JETKNIT-SM,,0.0,,0.0,0.05,1500,EQ,NSE,NSE
64035,3513089,13723,JHS-BE,JHS SVEND. LAB.,0.0,,0.0,0.05,1,EQ,NSE,NSE
64036,4347649,16983,JIKIND-BE,JIK INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
64037,3006209,11743,JINDALPHOT,JINDAL PHOTO,0.0,,0.0,0.05,1,EQ,NSE,NSE
64038,449537,1756,JINDALPOLY,JINDAL POLY FILMS,0.0,,0.0,0.05,1,EQ,NSE,NSE
64039,774145,3024,JINDALSAW,JINDAL SAW,0.0,,0.0,0.05,1,EQ,NSE,NSE
64040,1723649,6733,JINDALSTEL,JINDAL STEEL & POWER,0.0,,0.0,0.05,1,EQ,NSE,NSE
64041,3552001,13875,JINDRILL,JINDAL DRILLING IND.,0.0,,0.0,0.05,1,EQ,NSE,NSE
64042,5284353,20642,JINDWORLD,JINDAL WORLDWIDE,0.0,,0.0,0.05,1,EQ,NSE,NSE
64043,6575105,25684,JISLDVREQS,JAIN DVR EQUITY SHARES,0.0,,0.0,0.05,1,EQ,NSE,NSE
64044,2661633,10397,JISLJALEQS,JAIN IRRIGATION SYSTEMS,0.0,,0.0,0.05,1,EQ,NSE,NSE
64045,5041921,19695,JITFINFRA-BE,JITF INFRALOGISTICS,0.0,,0.0,0.05,1,EQ,NSE,NSE
64046,3009281,11755,JIYAECO,JIYA ECO-PRODUCTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
64047,3397121,13270,JKCEMENT,JK CEMENT,0.0,,0.0,0.05,1,EQ,NSE,NSE
64048,3908097,15266,JKIL,JKUMAR INFR.LTD.,0.0,,0.0,0.05,1,EQ,NSE,NSE
64049,3453697,13491,JKLAKSHMI,JK LAKSHMI CEMENT,0.0,,0.0,0.05,1,EQ,NSE,NSE
64050,3036161,11860,JKPAPER,JK PAPER,0.0,,0.0,0.05,1,EQ,NSE,NSE
64051,3695361,14435,JKTYRE,JK TYRE & INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
64052,1819905,7109,JMA,JULLUNDUR MOT AGENCY,0.0,,0.0,0.05,1,EQ,NSE,NSE
64053,1134081,4430,JMCPROJECT,JMC PROJECTS (I).,0.0,,0.0,0.05,1,EQ,NSE,NSE
64054,3491073,13637,JMFINANCIL,JM FINANCIAL,0.0,,0.0,0.05,1,EQ,NSE,NSE
64055,3704321,14470,JMTAUTOLTD,JMT AUTO,0.0,,0.0,0.05,1,EQ,NSE,NSE
64056,7589377,29646,JNPT-N1,,0.0,,0.0,0.01,1,EQ,NSE,NSE
64057,4333313,16927,JOCIL,JOCIL,0.0,,0.0,0.05,1,EQ,NSE,NSE
64058,2933761,11460,JPASSOCIAT,JAIPRAKASH ASSOCIATES,0.0,,0.0,0.05,1,EQ,NSE,NSE
64059,4837121,18895,JPINFRATEC,JAYPEE INFRATECH,0.0,,0.0,0.05,1,EQ,NSE,NSE
64060,8065793,31507,JPOLYINVST,JIND POL INV & FIN CO,0.0,,0.0,0.05,1,EQ,NSE,NSE
64061,3011329,11763,JPPOWER,JAIPRAKASH POWER VEN.,0.0,,0.0,0.05,1,EQ,NSE,NSE
64062,2876417,11236,JSL,JINDAL STAINLESS,0.0,,0.0,0.05,1,EQ,NSE,NSE
64063,3149825,12304,JSLHISAR,JINDAL STAINLESS (H),0.0,,0.0,0.05,1,EQ,NSE,NSE
64064,4574465,17869,JSWENERGY,JSW ENERGY,0.0,,0.0,0.05,1,EQ,NSE,NSE
64065,3041281,11880,JSWHL,JSW HOLDINGS,0.0,,0.0,0.05,1,EQ,NSE,NSE
64066,3001089,11723,JSWSTEEL,JSW STEEL,0.0,,0.0,0.05,1,EQ,NSE,NSE
64067,828673,3237,JTEKTINDIA,JTEKT INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
