===============================================================================
Id,EUR_USD,len,datetime,open,high,low,close,volume,openinterest,GBP_USD,len,datetime,open,high,low,close,volume,openinterest,St,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,BuySell,len,buy,sell,DataTrades,len,EUR_USD,GBP_USD
          - Analysis: {'run_id': 13, 'strategy': 'Simple Strategy', 'recorded_time': '2019-12-24 17:13:22', 'ref': 1, 'ticker': 'EUR_USD', 'direction': 'short', 'datein': datetime.date(2019, 3, 12), 'pricein': 1.13278, 'dateout': datetime.date(2019, 3, 13), 'priceout': 1.13044, 'change_percentage': -0.21, 'pnl': 2.3400000000000087, 'pnl_percentage': 2.05, 'size': -1000, 'value': -1132.78, 'cumpnl': 2.3400000000000087, 'nbars': 1, 'pnl_per_bar': 2.34, 'mfe_percentage': 0.37, 'mae_percentage': -0.1}, {'run_id': 13, 'strategy': 'Simple Strategy', 'recorded_time': '2019-12-24 17:13:22', 'ref': 3, 'ticker': 'EUR_USD', 'direction': 'long', 'datein': datetime.date(2019, 3, 13), 'pricein': 1.13044, 'dateout': datetime.date(2019, 3, 24), 'priceout': 1.13128, 'change_percentage': 0.07, 'pnl': 0.8400000000001739, 'pnl_percentage': 0.68, 'size': 1000, 'value': 1130.4399999999998, 'cumpnl': 3.1800000000001827, 'nbars': 7, 'pnl_per_bar': 0.12, 'mfe_percentage': 1.27, 'mae_percentage': -0.1}, {'run_id': 13, 'strategy': 'Simple Strategy', 'recorded_time': '2019-12-24 17:13:22', 'ref': 2, 'ticker': 'GBP_USD', 'direction': 'short', 'datein': datetime.date(2019, 3, 12), 'pricein': 1.33383, 'dateout': datetime.date(2019, 3, 25), 'priceout': 1.32048, 'change_percentage': -1.0, 'pnl': 13.349999999999973, 'pnl_percentage': 10.99, 'size': -1000, 'value': -1333.8300000000002, 'cumpnl': 16.530000000000157, 'nbars': 9, 'pnl_per_bar': 1.48, 'mfe_percentage': 1.96, 'mae_percentage': -0.33}, {'run_id': 13, 'strategy': 'Simple Strategy', 'recorded_time': '2019-12-24 17:13:22', 'ref': 5, 'ticker': 'GBP_USD', 'direction': 'short', 'datein': datetime.date(2019, 3, 28), 'pricein': 1.30326, 'dateout': datetime.date(2019, 4, 3), 'priceout': 1.30751, 'change_percentage': 0.33, 'pnl': -4.249999999999865, 'pnl_percentage': -3.46, 'size': -1000, 'value': -1303.26, 'cumpnl': 12.280000000000292, 'nbars': 4, 'pnl_per_bar': -1.06, 'mfe_percentage': -0.07, 'mae_percentage': -1.25}, {'run_id': 13, 'strategy': 'Simple Strategy', 'recorded_time': '2019-12-24 17:13:22', 'ref': 4, 'ticker': 'EUR_USD', 'direction': 'short', 'datein': datetime.date(2019, 3, 24), 'pricein': 1.13128, 'dateout': datetime.date(2019, 4, 9), 'priceout': 1.12737, 'change_percentage': -0.35, 'pnl': 3.91000000000008, 'pnl_percentage': 3.52, 'size': -1000, 'value': -1131.28, 'cumpnl': 16.190000000000374, 'nbars': 12, 'pnl_per_bar': 0.33, 'mfe_percentage': 0.96, 'mae_percentage': -0.16}, {'run_id': 13, 'strategy': 'Simple Strategy', 'recorded_time': '2019-12-24 17:13:22', 'ref': 7, 'ticker': 'EUR_USD', 'direction': 'long', 'datein': datetime.date(2019, 4, 9), 'pricein': 1.12737, 'dateout': datetime.date(2019, 4, 18), 'priceout': 1.12452, 'change_percentage': -0.25, 'pnl': -2.850000000000019, 'pnl_percentage': -2.37, 'size': 1000, 'value': 1127.37, 'cumpnl': 13.340000000000355, 'nbars': 7, 'pnl_per_bar': -0.41, 'mfe_percentage': 0.45, 'mae_percentage': -0.38}, {'run_id': 13, 'strategy': 'Simple Strategy', 'recorded_time': '2019-12-24 17:13:22', 'ref': 8, 'ticker': 'EUR_USD', 'direction': 'short', 'datein': datetime.date(2019, 4, 18), 'pricein': 1.12452, 'dateout': datetime.date(2019, 5, 1), 'priceout': 1.11726, 'change_percentage': -0.65, 'pnl': 7.260000000000044, 'pnl_percentage': 5.94, 'size': -1000, 'value': -1124.52, 'cumpnl': 20.6000000000004, 'nbars': 9, 'pnl_per_bar': 0.81, 'mfe_percentage': 1.01, 'mae_percentage': -0.18}, {'run_id': 13, 'strategy': 'Simple Strategy', 'recorded_time': '2019-12-24 17:13:22', 'ref': 9, 'ticker': 'EUR_USD', 'direction': 'long', 'datein': datetime.date(2019, 5, 1), 'pricein': 1.11726, 'dateout': datetime.date(2019, 5, 5), 'priceout': 1.11994, 'change_percentage': 0.24, 'pnl': 2.6800000000000157, 'pnl_percentage': 2.23, 'size': 1000, 'value': 1117.26, 'cumpnl': 23.280000000000413, 'nbars': 2, 'pnl_per_bar': 1.34, 'mfe_percentage': 0.42, 'mae_percentage': -0.0}, {'run_id': 13, 'strategy': 'Simple Strategy', 'recorded_time': '2019-12-24 17:13:22', 'ref': 6, 'ticker': 'GBP_USD', 'direction': 'short', 'datein': datetime.date(2019, 4, 4), 'pricein': 1.30364, 'dateout': datetime.date(2019, 5, 5), 'priceout': 1.30962, 'change_percentage': 0.46, 'pnl': -5.980000000000096, 'pnl_percentage': -4.98, 'size': -1000, 'value': -1303.6399999999999, 'cumpnl': 17.300000000000317, 'nbars': 22, 'pnl_per_bar': -0.27, 'mfe_percentage': 1.11, 'mae_percentage': -1.08}, {'run_id': 13, 'strategy': 'Simple Strategy', 'recorded_time': '2019-12-24 17:13:22', 'ref': 10, 'ticker': 'EUR_USD', 'direction': 'short', 'datein': datetime.date(2019, 5, 5), 'pricein': 1.11994, 'dateout': datetime.date(2019, 5, 6), 'priceout': 1.11917, 'change_percentage': -0.07, 'pnl': 0.7699999999999374, 'pnl_percentage': 0.65, 'size': -1000, 'value': -1119.9399999999998, 'cumpnl': 18.070000000000256, 'nbars': 1, 'pnl_per_bar': 0.77, 'mfe_percentage': 0.23, 'mae_percentage': -0.17}, {'run_id': 13, 'strategy': 'Simple Strategy', 'recorded_time': '2019-12-24 17:13:22', 'ref': 12, 'ticker': 'EUR_USD', 'direction': 'long', 'datein': datetime.date(2019, 5, 12), 'pricein': 1.12231, 'dateout': datetime.date(2019, 5, 15), 'priceout': 1.11736, 'change_percentage': -0.44, 'pnl': -4.95000000000001, 'pnl_percentage': -3.67, 'size': 1000, 'value': 1122.31, 'cumpnl': 13.120000000000246, 'nbars': 3, 'pnl_per_bar': -1.65, 'mfe_percentage': 0.36, 'mae_percentage': -0.19}, {'run_id': 13, 'strategy': 'Simple Strategy', 'recorded_time': '2019-12-24 17:13:22', 'ref': 13, 'ticker': 'EUR_USD', 'direction': 'short', 'datein': datetime.date(2019, 5, 15), 'pricein': 1.11736, 'dateout': datetime.date(2019, 5, 26), 'priceout': 1.11932, 'change_percentage': 0.18, 'pnl': -1.9600000000001838, 'pnl_percentage': -1.36, 'size': -1000, 'value': -1117.36, 'cumpnl': 11.160000000000062, 'nbars': 7, 'pnl_per_bar': -0.28, 'mfe_percentage': 0.2, 'mae_percentage': -0.45}, {'run_id': 13, 'strategy': 'Simple Strategy', 'recorded_time': '2019-12-24 17:13:22', 'ref': 14, 'ticker': 'EUR_USD', 'direction': 'long', 'datein': datetime.date(2019, 5, 26), 'pricein': 1.11932, 'dateout': datetime.date(2019, 5, 29), 'priceout': 1.11292, 'change_percentage': -0.57, 'pnl': -6.400000000000183, 'pnl_percentage': -4.33, 'size': 1000, 'value': 1119.3200000000002, 'cumpnl': 4.759999999999879, 'nbars': 3, 'pnl_per_bar': -2.13, 'mfe_percentage': 0.2, 'mae_percentage': -0.54}, {'run_id': 13, 'strategy': 'Simple Strategy', 'recorded_time': '2019-12-24 17:13:22', 'ref': 15, 'ticker': 'EUR_USD', 'direction': 'short', 'datein': datetime.date(2019, 5, 29), 'pricein': 1.11292, 'dateout': datetime.date(2019, 6, 3), 'priceout': 1.1252, 'change_percentage': 1.1, 'pnl': -12.280000000000069, 'pnl_percentage': -9.77, 'size': -1000, 'value': -1112.9199999999998, 'cumpnl': -7.52000000000019, 'nbars': 3, 'pnl_per_bar': -4.09, 'mfe_percentage': -0.0, 'mae_percentage': -1.33}, {'run_id': 13, 'strategy': 'Simple Strategy', 'recorded_time': '2019-12-24 17:13:22', 'ref': 16, 'ticker': 'EUR_USD', 'direction': 'long', 'datein': datetime.date(2019, 6, 3), 'pricein': 1.1252, 'dateout': datetime.date(2019, 6, 16), 'priceout': 1.1218, 'change_percentage': -0.3, 'pnl': -3.4000000000000696, 'pnl_percentage': -2.48, 'size': 1000, 'value': 1125.2, 'cumpnl': -10.92000000000026, 'nbars': 9, 'pnl_per_bar': -0.38, 'mfe_percentage': 0.85, 'mae_percentage': -0.37}, {'run_id': 13, 'strategy': 'Simple Strategy', 'recorded_time': '2019-12-24 17:13:22', 'ref': 11, 'ticker': 'GBP_USD', 'direction': 'short', 'datein': datetime.date(2019, 5, 9), 'pricein': 1.29998, 'dateout': datetime.date(2019, 6, 20), 'priceout': 1.2744, 'change_percentage': -1.97, 'pnl': 25.579999999999934, 'pnl_percentage': 23.65, 'size': -1000, 'value': -1299.98, 'cumpnl': 14.659999999999675, 'nbars': 30, 'pnl_per_bar': 0.85, 'mfe_percentage': 3.58, 'mae_percentage': -0.37}, {'run_id': 13, 'strategy': 'Simple Strategy', 'recorded_time': '2019-12-24 17:13:22', 'ref': 17, 'ticker': 'EUR_USD', 'direction': 'short', 'datein': datetime.date(2019, 6, 16), 'pricein': 1.1218, 'dateout': datetime.date(2019, 6, 23), 'priceout': 1.13988, 'change_percentage': 1.61, 'pnl': -18.080000000000098, 'pnl_percentage': -18.72, 'size': -1000, 'value': -1121.8, 'cumpnl': -3.4200000000004227, 'nbars': 5, 'pnl_per_bar': -3.62, 'mfe_percentage': 0.22, 'mae_percentage': -1.66}, {'run_id': 13, 'strategy': 'Simple Strategy', 'recorded_time': '2019-12-24 17:13:22', 'ref': 18, 'ticker': 'EUR_USD', 'direction': 'short', 'datein': datetime.date(2019, 7, 1), 'pricein': 1.1286, 'dateout': datetime.date(2019, 7, 15), 'priceout': 1.12102, 'change_percentage': -0.67, 'pnl': 7.580000000000142, 'pnl_percentage': 6.16, 'size': -1000, 'value': -1128.6000000000001, 'cumpnl': 4.1599999999997195, 'nbars': 10, 'pnl_per_bar': 0.76, 'mfe_percentage': 0.7, 'mae_percentage': -0.31}, {'run_id': 13, 'strategy': 'Simple Strategy', 'recorded_time': '2019-12-24 17:13:22', 'ref': 20, 'ticker': 'EUR_USD', 'direction': 'long', 'datein': datetime.date(2019, 7, 15), 'pricein': 1.12102, 'dateout': datetime.date(2019, 7, 16), 'priceout': 1.12242, 'change_percentage': 0.12, 'pnl': 1.4000000000000679, 'pnl_percentage': 1.08, 'size': 1000, 'value': 1121.02, 'cumpnl': 5.559999999999787, 'nbars': 1, 'pnl_per_bar': 1.4, 'mfe_percentage': 0.48, 'mae_percentage': 0.0}, {'run_id': 13, 'strategy': 'Simple Strategy', 'recorded_time': '2019-12-24 17:13:22', 'ref': 19, 'ticker': 'GBP_USD', 'direction': 'short', 'datein': datetime.date(2019, 7, 1), 'pricein': 1.25938, 'dateout': datetime.date(2019, 7, 19), 'priceout': 1.2504, 'change_percentage': -0.71, 'pnl': 8.979999999999988, 'pnl_percentage': 7.7, 'size': -1000, 'value': -1259.3799999999999, 'cumpnl': 14.539999999999775, 'nbars': 14, 'pnl_per_bar': 0.64, 'mfe_percentage': 1.47, 'mae_percentage': -0.43}
        .......................................................................
        - position_list:
          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
          - Params:
            - headers: False
            - _pfheaders: date, amount, price, sid, symbol, value
          - Analysis: {'run_id': 13, 'recorded_time': '2019-12-24 17:13:22', 'strategy': 'Simple Strategy', 'transaction_date': datetime.datetime(2019, 3, 12, 21, 0), 'size': -1000, 'price': 1.13278, 'sid': 0, 'ticker': 'EUR_USD', 'value': 1132.78}, {'run_id': 13, 'recorded_time': '2019-12-24 17:13:22', 'strategy': 'Simple Strategy', 'transaction_date': datetime.datetime(2019, 3, 12, 21, 0), 'size': -1000, 'price': 1.33383, 'sid': 1, 'ticker': 'GBP_USD', 'value': 1333.8300000000002}, {'run_id': 13, 'recorded_time': '2019-12-24 17:13:22', 'strategy': 'Simple Strategy', 'transaction_date': datetime.datetime(2019, 3, 13, 21, 0), 'size': 2000, 'price': 1.13044, 'sid': 0, 'ticker': 'EUR_USD', 'value': -2260.8799999999997}, {'run_id': 13, 'recorded_time': '2019-12-24 17:13:22', 'strategy': 'Simple Strategy', 'transaction_date': datetime.datetime(2019, 3, 24, 21, 0), 'size': -2000, 'price': 1.13128, 'sid': 0, 'ticker': 'EUR_USD', 'value': 2262.56}, {'run_id': 13, 'recorded_time': '2019-12-24 17:13:22', 'strategy': 'Simple Strategy', 'transaction_date': datetime.datetime(2019, 3, 25, 21, 0), 'size': 1000, 'price': 1.32048, 'sid': 1, 'ticker': 'GBP_USD', 'value': -1320.48}, {'run_id': 13, 'recorded_time': '2019-12-24 17:13:22', 'strategy': 'Simple Strategy', 'transaction_date': datetime.datetime(2019, 3, 28, 21, 0), 'size': -1000, 'price': 1.30326, 'sid': 1, 'ticker': 'GBP_USD', 'value': 1303.26}, {'run_id': 13, 'recorded_time': '2019-12-24 17:13:22', 'strategy': 'Simple Strategy', 'transaction_date': datetime.datetime(2019, 4, 3, 21, 0), 'size': 1000, 'price': 1.30751, 'sid': 1, 'ticker': 'GBP_USD', 'value': -1307.51}, {'run_id': 13, 'recorded_time': '2019-12-24 17:13:22', 'strategy': 'Simple Strategy', 'transaction_date': datetime.datetime(2019, 4, 4, 21, 0), 'size': -1000, 'price': 1.30364, 'sid': 1, 'ticker': 'GBP_USD', 'value': 1303.6399999999999}, {'run_id': 13, 'recorded_time': '2019-12-24 17:13:22', 'strategy': 'Simple Strategy', 'transaction_date': datetime.datetime(2019, 4, 9, 21, 0), 'size': 2000, 'price': 1.12737, 'sid': 0, 'ticker': 'EUR_USD', 'value': -2254.74}, {'run_id': 13, 'recorded_time': '2019-12-24 17:13:22', 'strategy': 'Simple Strategy', 'transaction_date': datetime.datetime(2019, 4, 18, 21, 0), 'size': -2000, 'price': 1.12452, 'sid': 0, 'ticker': 'EUR_USD', 'value': 2249.04}, {'run_id': 13, 'recorded_time': '2019-12-24 17:13:22', 'strategy': 'Simple Strategy', 'transaction_date': datetime.datetime(2019, 5, 1, 21, 0), 'size': 2000, 'price': 1.11726, 'sid': 0, 'ticker': 'EUR_USD', 'value': -2234.52}, {'run_id': 13, 'recorded_time': '2019-12-24 17:13:22', 'strategy': 'Simple Strategy', 'transaction_date': datetime.datetime(2019, 5, 5, 21, 0), 'size': -2000, 'price': 1.11994, 'sid': 0, 'ticker': 'EUR_USD', 'value': 2239.8799999999997}, {'run_id': 13, 'recorded_time': '2019-12-24 17:13:22', 'strategy': 'Simple Strategy', 'transaction_date': datetime.datetime(2019, 5, 5, 21, 0), 'size': 1000, 'price': 1.30962, 'sid': 1, 'ticker': 'GBP_USD', 'value': -1309.6200000000001}, {'run_id': 13, 'recorded_time': '2019-12-24 17:13:22', 'strategy': 'Simple Strategy', 'transaction_date': datetime.datetime(2019, 5, 6, 21, 0), 'size': 1000, 'price': 1.11917, 'sid': 0, 'ticker': 'EUR_USD', 'value': -1119.17}, {'run_id': 13, 'recorded_time': '2019-12-24 17:13:22', 'strategy': 'Simple Strategy', 'transaction_date': datetime.datetime(2019, 5, 9, 21, 0), 'size': -1000, 'price': 1.29998, 'sid': 1, 'ticker': 'GBP_USD', 'value': 1299.98}, {'run_id': 13, 'recorded_time': '2019-12-24 17:13:22', 'strategy': 'Simple Strategy', 'transaction_date': datetime.datetime(2019, 5, 12, 21, 0), 'size': 1000, 'price': 1.12231, 'sid': 0, 'ticker': 'EUR_USD', 'value': -1122.31}, {'run_id': 13, 'recorded_time': '2019-12-24 17:13:22', 'strategy': 'Simple Strategy', 'transaction_date': datetime.datetime(2019, 5, 15, 21, 0), 'size': -2000, 'price': 1.11736, 'sid': 0, 'ticker': 'EUR_USD', 'value': 2234.72}, {'run_id': 13, 'recorded_time': '2019-12-24 17:13:22', 'strategy': 'Simple Strategy', 'transaction_date': datetime.datetime(2019, 5, 26, 21, 0), 'size': 2000, 'price': 1.11932, 'sid': 0, 'ticker': 'EUR_USD', 'value': -2238.6400000000003}, {'run_id': 13, 'recorded_time': '2019-12-24 17:13:22', 'strategy': 'Simple Strategy', 'transaction_date': datetime.datetime(2019, 5, 29, 21, 0), 'size': -2000, 'price': 1.11292, 'sid': 0, 'ticker': 'EUR_USD', 'value': 2225.8399999999997}, {'run_id': 13, 'recorded_time': '2019-12-24 17:13:22', 'strategy': 'Simple Strategy', 'transaction_date': datetime.datetime(2019, 6, 3, 21, 0), 'size': 2000, 'price': 1.1252, 'sid': 0, 'ticker': 'EUR_USD', 'value': -2250.4}, {'run_id': 13, 'recorded_time': '2019-12-24 17:13:22', 'strategy': 'Simple Strategy', 'transaction_date': datetime.datetime(2019, 6, 16, 21, 0), 'size': -2000, 'price': 1.1218, 'sid': 0, 'ticker': 'EUR_USD', 'value': 2243.6}, {'run_id': 13, 'recorded_time': '2019-12-24 17:13:22', 'strategy': 'Simple Strategy', 'transaction_date': datetime.datetime(2019, 6, 20, 21, 0), 'size': 1000, 'price': 1.2744, 'sid': 1, 'ticker': 'GBP_USD', 'value': -1274.4}, {'run_id': 13, 'recorded_time': '2019-12-24 17:13:22', 'strategy': 'Simple Strategy', 'transaction_date': datetime.datetime(2019, 6, 23, 21, 0), 'size': 1000, 'price': 1.13988, 'sid': 0, 'ticker': 'EUR_USD', 'value': -1139.88}, {'run_id': 13, 'recorded_time': '2019-12-24 17:13:22', 'strategy': 'Simple Strategy', 'transaction_date': datetime.datetime(2019, 7, 1, 21, 0), 'size': -1000, 'price': 1.1286, 'sid': 0, 'ticker': 'EUR_USD', 'value': 1128.6000000000001}, {'run_id': 13, 'recorded_time': '2019-12-24 17:13:22', 'strategy': 'Simple Strategy', 'transaction_date': datetime.datetime(2019, 7, 1, 21, 0), 'size': -1000, 'price': 1.25938, 'sid': 1, 'ticker': 'GBP_USD', 'value': 1259.3799999999999}, {'run_id': 13, 'recorded_time': '2019-12-24 17:13:22', 'strategy': 'Simple Strategy', 'transaction_date': datetime.datetime(2019, 7, 15, 21, 0), 'size': 2000, 'price': 1.12102, 'sid': 0, 'ticker': 'EUR_USD', 'value': -2242.04}, {'run_id': 13, 'recorded_time': '2019-12-24 17:13:22', 'strategy': 'Simple Strategy', 'transaction_date': datetime.datetime(2019, 7, 16, 21, 0), 'size': -2000, 'price': 1.12242, 'sid': 0, 'ticker': 'EUR_USD', 'value': 2244.84}, {'run_id': 13, 'recorded_time': '2019-12-24 17:13:22', 'strategy': 'Simple Strategy', 'transaction_date': datetime.datetime(2019, 7, 19, 21, 0), 'size': 1000, 'price': 1.2504, 'sid': 1, 'ticker': 'GBP_USD', 'value': -1250.3999999999999}, {'run_id': 13, 'recorded_time': '2019-12-24 17:13:22', 'strategy': 'Simple Strategy', 'transaction_date': datetime.datetime(2019, 7, 22, 21, 0), 'size': -1000, 'price': 1.24396, 'sid': 1, 'ticker': 'GBP_USD', 'value': 1243.96}
        .......................................................................
        - strategy_id:
          - Params: None
          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
          - Analysis:
            - run_type: Backtest
            - recorded_time: 2019-12-24 17:13:22.379714
            - start_time: 2019-01-01 00:00:00
            - end_time: 2019-07-30 00:00:00
            - strategy: Simple Strategy
            - tickers: EUR_USD,GBP_USD
            - indicators: MovingAverageSimple_0,MovingAverageSimple_0,MovingAverageSimple_1,MovingAverageSimple_1,MovingAverageSimple_2,MovingAverageSimple_2
            - frequency: 5
            - account: 
            - log_file: 
        .......................................................................
        - ml_logger:
          - Params: None
          - Analysis: None
