date,close,high,low,n,open,t,volume,vw,symbol,instrument_type
5/8/2015,31.905,31.905,31.5275,222357,31.67,1.43E+12,222201528,31.7858,AAPL,Equity
5/11/2015,31.58,31.89,31.4063,194432,31.8475,1.43E+12,166861840,31.6104,AAPL,Equity
5/12/2015,31.4663,31.72,31.205,221667,31.4,1.43E+12,192640128,31.4683,AAPL,Equity
5/13/2015,31.5025,31.7975,31.4675,165880,31.5375,1.43E+12,138776940,31.6226,AAPL,Equity
5/14/2015,32.2375,32.2375,31.79,240199,31.8525,1.43E+12,180813824,32.0576,AAPL,Equity
5/15/2015,32.1925,32.3725,32.0525,186018,32.2675,1.43E+12,152832136,32.1723,AAPL,Equity
5/18/2015,32.5475,32.68,32.09,237045,32.095,1.43E+12,203531672,32.4842,AAPL,Equity
5/19/2015,32.5175,32.72,32.41,200222,32.6725,1.43E+12,178532960,32.5679,AAPL,Equity
5/20/2015,32.515,32.745,32.335,167022,32.5,1.43E+12,145819728,32.5342,AAPL,Equity
5/21/2015,32.8475,32.9075,32.4575,180824,32.5175,1.43E+12,158921456,32.77,AAPL,Equity
5/22/2015,33.135,33.2425,32.85,216176,32.9,1.43E+12,182383888,33.1286,AAPL,Equity
5/26/2015,32.405,33.2275,32.28,308139,33.15,1.43E+12,282789440,32.5921,AAPL,Equity
5/27/2015,33.0112,33.065,32.5125,237680,32.585,1.43E+12,183331544,32.8912,AAPL,Equity
5/28/2015,32.945,32.9875,32.775,149276,32.965,1.43E+12,122932560,32.8961,AAPL,Equity
5/29/2015,32.57,32.8625,32.475,211178,32.8075,1.43E+12,203537808,32.6581,AAPL,Equity
6/1/2015,32.6338,32.8475,32.5125,161836,32.8,1.43E+12,125339868,32.6596,AAPL,Equity
6/2/2015,32.49,32.6638,32.33,168400,32.465,1.43E+12,134670508,32.5094,AAPL,Equity
6/3/2015,32.53,32.735,32.475,152503,32.665,1.43E+12,123934168,32.5938,AAPL,Equity
6/4/2015,32.34,32.645,32.2275,203435,32.395,1.43E+12,153800472,32.4026,AAPL,Equity
6/5/2015,32.1625,32.4225,32.09,187929,32.375,1.43E+12,142507200,32.2138,AAPL,Equity
6/8/2015,31.95,32.3025,31.7075,263476,32.225,1.43E+12,210699144,32.0099,AAPL,Equity
6/9/2015,31.855,32.02,31.405,281559,31.675,1.43E+12,224301680,31.7154,AAPL,Equity
6/10/2015,32.22,32.335,31.9625,196305,31.98,1.43E+12,156349000,32.2074,AAPL,Equity
6/11/2015,32.1475,32.545,32.1188,160260,32.295,1.43E+12,141526348,32.3042,AAPL,Equity
6/12/2015,31.7925,32.0825,31.7775,173296,32.0463,1.43E+12,147440784,31.903,AAPL,Equity
6/15/2015,31.73,31.81,31.4275,194305,31.525,1.43E+12,175955784,31.6569,AAPL,Equity
6/16/2015,31.9,31.9625,31.5925,157128,31.7575,1.43E+12,125976524,31.7986,AAPL,Equity
6/17/2015,31.825,31.97,31.685,173868,31.93,1.43E+12,131672284,31.8282,AAPL,Equity
6/18/2015,31.97,32.0775,31.805,189897,31.8075,1.43E+12,141628880,31.9945,AAPL,Equity
6/19/2015,31.65,31.955,31.6,185142,31.9275,1.43E+12,218867148,31.7574,AAPL,Equity
6/22/2015,31.9025,32.015,31.77,154971,31.8725,1.43E+12,136157380,31.8906,AAPL,Equity
6/23/2015,31.7575,31.9025,31.7198,144768,31.87,1.44E+12,121074632,31.7966,AAPL,Equity
6/24/2015,32.0275,32.45,31.78,266459,31.8025,1.44E+12,221122220,32.1827,AAPL,Equity
6/25/2015,31.875,32.3,31.875,157511,32.215,1.44E+12,127752400,32.0557,AAPL,Equity
6/26/2015,31.6875,31.9975,31.6275,176856,31.9175,1.44E+12,176179364,31.7413,AAPL,Equity
6/29/2015,31.1325,31.6175,31.12,257416,31.365,1.44E+12,196642908,31.3424,AAPL,Equity
6/30/2015,31.3563,31.53,31.215,226506,31.3925,1.44E+12,177482728,31.3756,AAPL,Equity
7/1/2015,31.65,31.735,31.4975,165318,31.725,1.44E+12,120955244,31.6144,AAPL,Equity
7/2/2015,31.61,31.6725,31.4425,135864,31.6075,1.44E+12,108843808,31.5538,AAPL,Equity
7/6/2015,31.5,31.5575,31.2125,151371,31.235,1.44E+12,112202716,31.414,AAPL,Equity
7/7/2015,31.4225,31.5375,30.9425,248488,31.4725,1.44E+12,187787244,31.2502,AAPL,Equity
7/8/2015,30.6425,31.16,30.635,331930,31.12,1.44E+12,243046456,30.8647,AAPL,Equity
7/9/2015,30.0175,31.015,29.805,413588,30.9625,1.44E+12,314379292,30.4088,AAPL,Equity
7/10/2015,30.82,30.9625,30.3025,297282,30.485,1.44E+12,245417896,30.7048,AAPL,Equity
7/13/2015,31.415,31.4388,31.08,185998,31.2575,1.44E+12,165762152,31.3053,AAPL,Equity
7/14/2015,31.4025,31.5925,31.26,166297,31.51,1.44E+12,127072556,31.435,AAPL,Equity
7/15/2015,31.705,31.7875,31.395,162268,31.43,1.44E+12,134596628,31.6488,AAPL,Equity
7/16/2015,32.1275,32.1425,31.8375,178671,31.935,1.44E+12,144889788,32.0126,AAPL,Equity
7/17/2015,32.405,32.405,32.0775,209380,32.27,1.44E+12,184558840,32.2841,AAPL,Equity
7/20/2015,33.0175,33.2425,32.675,263106,32.7425,1.44E+12,235600812,32.9995,AAPL,Equity
7/21/2015,32.6875,33.23,32.58,374975,33.2125,1.44E+12,307025708,32.2446,AAPL,Equity
7/22/2015,31.305,31.375,30.4975,609648,30.4975,1.44E+12,461802428,31.0335,AAPL,Equity
7/23/2015,31.29,31.7725,31.265,251582,31.55,1.44E+12,203957808,31.5132,AAPL,Equity
7/24/2015,31.125,31.435,30.975,220562,31.33,1.44E+12,168649328,31.1938,AAPL,Equity
7/27/2015,30.6925,30.9025,30.53,240900,30.7725,1.44E+12,177548640,30.7187,AAPL,Equity
7/28/2015,30.845,30.9775,30.6375,189978,30.845,1.44E+12,134472388,30.8286,AAPL,Equity
7/29/2015,30.7475,30.875,30.5675,177796,30.7875,1.44E+12,147661612,30.7081,AAPL,Equity
7/30/2015,30.5925,30.6425,30.4275,185579,30.58,1.44E+12,134512272,30.5462,AAPL,Equity
7/31/2015,30.325,30.6606,30.2275,224267,30.65,1.44E+12,171539812,30.3531,AAPL,Equity
8/3/2015,29.61,30.6425,29.38,389232,30.375,1.44E+12,279903872,29.8545,AAPL,Equity
8/4/2015,28.66,29.425,28.3125,648025,29.355,1.44E+12,496423492,28.7645,AAPL,Equity
8/5/2015,28.85,29.36,28.025,505494,28.2375,1.44E+12,397248840,28.8564,AAPL,Equity
8/6/2015,28.7825,29.125,28.5288,293108,28.9925,1.44E+12,211612160,28.7513,AAPL,Equity
8/7/2015,28.88,29.0625,28.625,230855,28.645,1.44E+12,154681220,28.8333,AAPL,Equity
8/10/2015,29.93,29.9975,29.1325,279762,29.1325,1.44E+12,219806388,29.7052,AAPL,Equity
8/11/2015,28.3725,29.545,28.3325,483096,29.4525,1.44E+12,387390856,28.7677,AAPL,Equity
8/12/2015,28.81,28.855,27.4075,579303,28.1325,1.44E+12,406734440,28.2293,AAPL,Equity
8/13/2015,28.7875,29.1,28.635,259262,29.01,1.44E+12,194143156,28.8964,AAPL,Equity
8/14/2015,28.99,29.0775,28.5025,229238,28.58,1.44E+12,171718064,28.8249,AAPL,Equity
8/17/2015,29.29,29.4125,28.875,211666,29.01,1.44E+12,163537260,29.2368,AAPL,Equity
8/18/2015,29.125,29.36,29.0025,178877,29.1075,1.44E+12,138066432,29.1815,AAPL,Equity
8/19/2015,28.7525,29.13,28.67,250302,29.025,1.44E+12,193146040,28.8515,AAPL,Equity
8/20/2015,28.1625,28.5875,27.9075,359777,28.52,1.44E+12,274006488,28.188,AAPL,Equity
8/21/2015,26.44,27.975,26.4113,711436,27.6075,1.44E+12,513067084,27.0711,AAPL,Equity
8/24/2015,25.78,27.2,23,902961,23.7175,1.44E+12,648795400,25.8019,AAPL,Equity
8/25/2015,25.935,27.7775,25.875,563713,27.7775,1.44E+12,414406196,26.8974,AAPL,Equity
8/26/2015,27.4225,27.4725,26.2625,534091,26.7713,1.44E+12,387098084,26.8374,AAPL,Equity
8/27/2015,28.23,28.31,27.505,456807,28.0575,1.44E+12,338462944,27.9768,AAPL,Equity
8/28/2015,28.3225,28.3275,27.885,277948,28.0425,1.44E+12,212657588,28.14,AAPL,Equity
8/31/2015,28.19,28.6325,28,273601,28.0075,1.44E+12,224896684,28.2791,AAPL,Equity
9/1/2015,26.93,27.97,26.84,439337,27.5375,1.44E+12,307363840,27.4527,AAPL,Equity
9/2/2015,28.085,28.085,27.2828,311896,27.5575,1.44E+12,247555248,27.6491,AAPL,Equity
9/3/2015,27.5925,28.195,27.51,321562,28.1225,1.44E+12,212935760,27.8285,AAPL,Equity
9/4/2015,27.3175,27.6125,27.1275,321966,27.2425,1.44E+12,199981764,27.3231,AAPL,Equity
9/8/2015,28.0775,28.14,27.58,311140,27.9125,1.44E+12,219343596,27.9195,AAPL,Equity
9/9/2015,27.5375,28.505,27.4425,511294,28.44,1.44E+12,340043176,28.0121,AAPL,Equity
9/10/2015,28.1425,28.3206,27.475,359018,27.5675,1.44E+12,251571324,28.0114,AAPL,Equity
9/11/2015,28.5525,28.5525,27.94,273600,27.9475,1.44E+12,199661892,28.2691,AAPL,Equity
9/14/2015,28.8275,29.2225,28.715,330315,29.145,1.44E+12,233453724,28.9408,AAPL,Equity
9/15/2015,29.07,29.1325,28.605,250617,28.9825,1.44E+12,173364620,28.9621,AAPL,Equity
9/16/2015,29.1025,29.135,28.86,207726,29.0625,1.44E+12,148693956,29.0225,AAPL,Equity
9/17/2015,28.48,29.1225,28.4288,386224,28.915,1.44E+12,256450564,28.8125,AAPL,Equity
9/18/2015,28.3625,28.575,27.9675,324115,28.0525,1.44E+12,297141164,28.3392,AAPL,Equity
9/21/2015,28.8025,28.8425,28.415,252458,28.4175,1.44E+12,200887860,28.6616,AAPL,Equity
9/22/2015,28.35,28.545,28.13,278317,28.345,1.44E+12,201384636,28.3187,AAPL,Equity
9/23/2015,28.58,28.68,28.325,201263,28.4075,1.44E+12,143026864,28.5116,AAPL,Equity
9/24/2015,28.75,28.875,28.0925,272450,28.3125,1.44E+12,200876120,28.4649,AAPL,Equity
9/25/2015,28.6775,29.1725,28.505,303675,29.11,1.44E+12,224607704,28.8291,AAPL,Equity
9/28/2015,28.11,28.6425,28.11,296830,28.4625,1.44E+12,208435644,28.2812,AAPL,Equity
9/29/2015,27.265,28.3775,26.965,426866,28.2075,1.44E+12,292901532,27.6516,AAPL,Equity
9/30/2015,27.575,27.885,27.1825,348382,27.5425,1.44E+12,265892132,27.5039,AAPL,Equity
10/1/2015,27.395,27.405,26.8275,348065,27.2675,1.44E+12,255703000,27.1014,AAPL,Equity
10/2/2015,27.595,27.7534,26.8875,326206,27.0025,1.44E+12,230957432,27.3454,AAPL,Equity
10/5/2015,27.695,27.8425,27.2675,273908,27.47,1.44E+12,208258432,27.5329,AAPL,Equity
10/6/2015,27.8275,27.935,27.4413,262677,27.6575,1.44E+12,195427908,27.7148,AAPL,Equity
10/7/2015,27.695,27.9425,27.3525,260825,27.935,1.44E+12,187061000,27.6131,AAPL,Equity
10/8/2015,27.375,27.5475,27.0525,329722,27.5475,1.44E+12,247915820,27.2784,AAPL,Equity
10/9/2015,28.03,28.07,27.3725,283109,27.5,1.44E+12,211064216,27.8585,AAPL,Equity
10/12/2015,27.9,28.1875,27.86,168022,28.1825,1.44E+12,121868816,27.9818,AAPL,Equity
10/13/2015,27.9475,28.1125,27.67,177789,27.705,1.44E+12,132197024,27.947,AAPL,Equity
10/14/2015,27.5525,27.88,27.39,240497,27.8225,1.44E+12,177849796,27.5753,AAPL,Equity
10/15/2015,27.965,28.025,27.6225,198769,27.7325,1.44E+12,150693808,27.8665,AAPL,Equity
10/16/2015,27.76,28,27.6325,190505,27.945,1.44E+12,156930436,27.8031,AAPL,Equity
10/19/2015,27.9325,27.9375,27.5275,152732,27.7,1.45E+12,119036612,27.7898,AAPL,Equity
10/20/2015,28.4425,28.5425,27.705,247949,27.835,1.45E+12,195649924,28.306,AAPL,Equity
10/21/2015,28.44,28.895,28.425,217784,28.5,1.45E+12,169307896,28.6243,AAPL,Equity
10/22/2015,28.875,28.875,28.525,232439,28.5825,1.45E+12,166616356,28.7413,AAPL,Equity
10/23/2015,29.77,29.807,29.0825,299213,29.175,1.45E+12,237466856,29.5725,AAPL,Equity
10/26/2015,28.82,29.5325,28.73,332130,29.52,1.45E+12,265335124,28.9653,AAPL,Equity
10/27/2015,28.6375,29.135,28.4975,343646,28.85,1.45E+12,279537572,28.8502,AAPL,Equity
10/28/2015,29.8175,29.825,29.015,406073,29.2325,1.45E+12,342205364,29.3904,AAPL,Equity
10/29/2015,30.1325,30.1725,29.5675,254848,29.675,1.45E+12,203127636,29.8853,AAPL,Equity
10/30/2015,29.875,30.305,29.8625,241313,30.2475,1.45E+12,197461016,30.0717,AAPL,Equity
11/2/2015,30.295,30.34,29.9025,177876,29.9675,1.45E+12,128789068,30.1802,AAPL,Equity
11/3/2015,30.6425,30.8725,30.175,223066,30.1975,1.45E+12,181950904,30.6235,AAPL,Equity
11/4/2015,30.5,30.955,30.405,214464,30.7825,1.45E+12,179505200,30.6254,AAPL,Equity
11/5/2015,30.23,30.6725,30.045,197482,30.4625,1.45E+12,158153120,30.3027,AAPL,Equity
11/6/2015,30.265,30.4525,30.155,176894,30.2775,1.45E+12,132151672,30.2903,AAPL,Equity
11/9/2015,30.1425,30.4525,30.0125,178246,30.24,1.45E+12,135485620,30.1929,AAPL,Equity
11/10/2015,29.1925,29.5175,29.0153,305856,29.225,1.45E+12,236502184,29.2681,AAPL,Equity
11/11/2015,29.0275,29.355,28.8025,230426,29.0925,1.45E+12,180871884,29.0752,AAPL,Equity
11/12/2015,28.93,29.205,28.9125,177103,29.065,1.45E+12,130102316,29.0077,AAPL,Equity
11/13/2015,28.085,28.8925,28.0675,248479,28.8,1.45E+12,183249612,28.3596,AAPL,Equity
11/16/2015,28.5438,28.56,27.75,206035,27.845,1.45E+12,152426804,28.3105,AAPL,Equity
11/17/2015,28.4225,28.7625,28.33,150013,28.73,1.45E+12,110345008,28.5268,AAPL,Equity
11/18/2015,29.3225,29.3725,28.875,240485,28.94,1.45E+12,186698788,29.2066,AAPL,Equity
11/19/2015,29.695,29.9375,29.19,221281,29.41,1.45E+12,173170480,29.644,AAPL,Equity
11/20/2015,29.825,29.98,29.7125,176069,29.8,1.45E+12,137148384,29.8403,AAPL,Equity
11/23/2015,29.4375,29.9325,29.335,166928,29.8175,1.45E+12,129658112,29.5837,AAPL,Equity
11/24/2015,29.72,29.8375,29.28,216631,29.3325,1.45E+12,171212688,29.6536,AAPL,Equity
11/25/2015,29.5075,29.8075,29.48,122008,29.8025,1.45E+12,85553232,29.5837,AAPL,Equity
11/27/2015,29.4525,29.6025,29.4,75070,29.5725,1.45E+12,52185780,29.4814,AAPL,Equity
11/30/2015,29.575,29.8525,29.4375,178079,29.4975,1.45E+12,156720888,29.6567,AAPL,Equity
12/1/2015,29.335,29.7025,29.215,187129,29.6875,1.45E+12,139409496,29.4392,AAPL,Equity
12/2/2015,29.07,29.5275,29.02,180616,29.2625,1.45E+12,133542572,29.2878,AAPL,Equity
12/3/2015,28.8,29.1975,28.555,245330,29.1375,1.45E+12,166243140,28.8587,AAPL,Equity
12/4/2015,29.7575,29.8125,28.7775,307788,28.8225,1.45E+12,231107908,29.5468,AAPL,Equity
12/7/2015,29.57,29.965,29.4525,190809,29.745,1.45E+12,128323016,29.6273,AAPL,Equity
12/8/2015,29.5575,29.65,29.215,186353,29.38,1.45E+12,137237800,29.4553,AAPL,Equity
12/9/2015,28.905,29.4225,28.77,242397,29.41,1.45E+12,183408108,29.0245,AAPL,Equity
12/10/2015,29.0425,29.235,28.8775,169277,29.01,1.45E+12,116850908,29.0422,AAPL,Equity
12/11/2015,28.295,28.8475,28.2128,273846,28.7975,1.45E+12,187544644,28.4255,AAPL,Equity
12/14/2015,28.12,28.17,27.4475,371153,28.045,1.45E+12,259766604,27.8532,AAPL,Equity
12/15/2015,27.6225,28.2,27.5875,310644,27.985,1.45E+12,213115620,27.8835,AAPL,Equity
12/16/2015,27.835,27.9975,27.2,330121,27.7675,1.45E+12,224924268,27.5677,AAPL,Equity
12/17/2015,27.245,28.0625,27.245,255830,28.005,1.45E+12,179091308,27.5197,AAPL,Equity
12/18/2015,26.5075,27.38,26.4525,370241,27.2275,1.45E+12,384673308,26.7508,AAPL,Equity
12/21/2015,26.8325,26.8425,26.3925,240525,26.82,1.45E+12,190348420,26.6757,AAPL,Equity
12/22/2015,26.8075,26.93,26.6128,187168,26.85,1.45E+12,131157468,26.7829,AAPL,Equity
12/23/2015,27.1525,27.2125,26.8,170514,26.8175,1.45E+12,130545416,27.0831,AAPL,Equity
12/24/2015,27.0075,27.25,26.9875,77466,27.25,1.45E+12,54386720,27.0876,AAPL,Equity
12/28/2015,26.705,26.9225,26.5452,157534,26.8975,1.45E+12,106744840,26.7133,AAPL,Equity
12/29/2015,27.185,27.3575,26.715,174919,26.74,1.45E+12,123724788,27.0909,AAPL,Equity
12/30/2015,26.83,27.175,26.795,140575,27.145,1.45E+12,100855108,26.9094,AAPL,Equity
12/31/2015,26.315,26.7575,26.205,217791,26.7525,1.45E+12,163409264,26.407,AAPL,Equity
1/4/2016,26.3375,26.342,25.5,351450,25.6525,1.45E+12,270446632,26.0121,AAPL,Equity
1/5/2016,25.6775,26.4625,25.6025,321363,26.4375,1.45E+12,223148768,25.854,AAPL,Equity
1/6/2016,25.175,25.5925,24.9675,409162,25.14,1.45E+12,273361552,25.2131,AAPL,Equity
1/7/2016,24.1125,25.0325,24.1075,462834,24.67,1.45E+12,324377428,24.5173,AAPL,Equity
1/8/2016,24.24,24.7775,24.19,419804,24.6375,1.45E+12,283191864,24.4808,AAPL,Equity
1/11/2016,24.6325,24.765,24.335,292281,24.7425,1.45E+12,198902308,24.5347,AAPL,Equity
1/12/2016,24.99,25.1725,24.71,282809,25.1375,1.45E+12,196616908,24.9381,AAPL,Equity
1/13/2016,24.3475,25.2975,24.325,362015,25.08,1.45E+12,249758524,24.8368,AAPL,Equity
1/14/2016,24.88,25.12,23.935,362780,24.49,1.45E+12,252680508,24.5758,AAPL,Equity
1/15/2016,24.2825,24.4275,23.84,447030,24.05,1.45E+12,319255564,24.1806,AAPL,Equity
1/19/2016,24.165,24.6625,23.875,291403,24.6025,1.45E+12,212350988,24.2205,AAPL,Equity
1/20/2016,24.1975,24.5474,23.355,431729,23.775,1.45E+12,289337664,23.8052,AAPL,Equity
1/21/2016,24.075,24.47,23.735,301287,24.265,1.45E+12,208557432,24.1611,AAPL,Equity
1/22/2016,25.355,25.365,24.5925,375468,24.6575,1.45E+12,263201868,25.0119,AAPL,Equity
1/25/2016,24.86,25.3825,24.8025,281832,25.38,1.45E+12,207033148,25.1018,AAPL,Equity
1/26/2016,24.9975,25.22,24.5175,402738,24.9825,1.45E+12,300308008,24.93,AAPL,Equity
1/27/2016,23.355,24.1572,23.335,683976,24.01,1.45E+12,533478696,23.7215,AAPL,Equity
1/28/2016,23.5225,23.63,23.0975,338197,23.4475,1.45E+12,222714692,23.4064,AAPL,Equity
1/29/2016,24.335,24.335,23.5875,330860,23.6975,1.45E+12,257666016,24.0677,AAPL,Equity
2/1/2016,24.1075,24.1775,23.85,236716,24.1175,1.45E+12,163771272,24.0568,AAPL,Equity
2/2/2016,23.62,24.01,23.57,237885,23.855,1.45E+12,149394860,23.7719,AAPL,Equity
2/3/2016,24.0875,24.21,23.52,297821,23.75,1.45E+12,183785376,23.8357,AAPL,Equity
2/4/2016,24.15,24.3325,23.7975,265044,23.965,1.45E+12,185886608,24.0776,AAPL,Equity
2/5/2016,23.505,24.23,23.4225,288658,24.13,1.45E+12,185672256,23.7288,AAPL,Equity
2/8/2016,23.7525,23.925,23.26,353979,23.2825,1.45E+12,216083900,23.5537,AAPL,Equity
2/9/2016,23.7475,23.985,23.4825,273869,23.5725,1.45E+12,177324780,23.7159,AAPL,Equity
2/10/2016,23.5675,24.0875,23.525,265623,23.98,1.46E+12,169374404,23.8166,AAPL,Equity
2/11/2016,23.425,23.68,23.1475,315317,23.4475,1.46E+12,200298844,23.3968,AAPL,Equity
2/12/2016,23.4975,23.625,23.2525,244084,23.5475,1.46E+12,161405524,23.437,AAPL,Equity
2/16/2016,24.16,24.2125,23.6525,267841,23.755,1.46E+12,196230464,23.9858,AAPL,Equity
2/17/2016,24.53,24.5525,24.0375,243457,24.1675,1.46E+12,179452972,24.3531,AAPL,Equity
2/18/2016,24.065,24.7225,24.0227,215834,24.71,1.46E+12,156083932,24.2463,AAPL,Equity
2/19/2016,24.01,24.19,23.95,188224,24,1.46E+12,141381492,24.0555,AAPL,Equity
2/22/2016,24.22,24.225,23.98,187680,24.0775,1.46E+12,137121832,24.102,AAPL,Equity
2/23/2016,23.6725,24.125,23.6375,199764,24.1,1.46E+12,127770532,23.8191,AAPL,Equity
2/24/2016,24.025,24.095,23.33,220035,23.495,1.46E+12,145022980,23.6992,AAPL,Equity
2/25/2016,24.19,24.19,23.8125,173260,24.0125,1.46E+12,109330636,24.0115,AAPL,Equity
2/26/2016,24.2275,24.5059,24.145,172880,24.3,1.46E+12,115964524,24.3077,AAPL,Equity
2/29/2016,24.1725,24.5575,24.1625,175887,24.215,1.46E+12,140865108,24.3379,AAPL,Equity
3/1/2016,25.1325,25.1925,24.355,294792,24.4125,1.46E+12,201491860,24.9099,AAPL,Equity
3/2/2016,25.1875,25.2225,24.91,190904,25.1275,1.46E+12,132678240,25.0535,AAPL,Equity
3/3/2016,25.375,25.4275,25.1125,209590,25.145,1.46E+12,146836968,25.2993,AAPL,Equity
3/4/2016,25.7525,25.9375,25.3425,246861,25.5925,1.46E+12,184193800,25.6788,AAPL,Equity
3/7/2016,25.4675,25.7075,25.24,211392,25.5975,1.46E+12,143663240,25.4768,AAPL,Equity
3/8/2016,25.2575,25.44,25.1,187692,25.195,1.46E+12,125927556,25.2835,AAPL,Equity
3/9/2016,25.28,25.395,25.0675,169252,25.3275,1.46E+12,108806732,25.2488,AAPL,Equity
3/10/2016,25.2925,25.56,25.0375,206148,25.3525,1.46E+12,134054308,25.2782,AAPL,Equity
3/11/2016,25.565,25.57,25.375,155549,25.56,1.46E+12,109576852,25.4943,AAPL,Equity
3/14/2016,25.63,25.7275,25.445,145485,25.4775,1.46E+12,100304248,25.6132,AAPL,Equity
3/15/2016,26.145,26.295,25.9625,225937,25.99,1.46E+12,160270936,26.1534,AAPL,Equity
3/16/2016,26.4925,26.5775,26.1475,230348,26.1525,1.46E+12,153130372,26.3845,AAPL,Equity
3/17/2016,26.45,26.6175,26.24,175510,26.38,1.46E+12,137682820,26.4486,AAPL,Equity
3/18/2016,26.48,26.625,26.2975,175168,26.585,1.46E+12,176820684,26.4907,AAPL,Equity
3/21/2016,26.4775,26.9125,26.285,208778,26.4825,1.46E+12,141581912,26.5527,AAPL,Equity
3/22/2016,26.68,26.8225,26.3025,174143,26.3125,1.46E+12,129776080,26.6878,AAPL,Equity
3/23/2016,26.5325,26.7675,26.475,146397,26.62,1.46E+12,102813980,26.6191,AAPL,Equity
3/24/2016,26.4175,26.5625,26.2225,143295,26.3675,1.46E+12,104531820,26.373,AAPL,Equity
3/28/2016,26.2975,26.5475,26.265,112797,26.5,1.46E+12,77645488,26.3628,AAPL,Equity
3/29/2016,26.92,26.9475,26.22,175677,26.2225,1.46E+12,124760332,26.7302,AAPL,Equity
3/30/2016,27.39,27.605,27.15,230965,27.1625,1.46E+12,182404596,27.392,AAPL,Equity
3/31/2016,27.2475,27.475,27.22,135628,27.43,1.46E+12,103553796,27.3157,AAPL,Equity
4/1/2016,27.4975,27.5,27.05,131199,27.195,1.46E+12,103495800,27.3631,AAPL,Equity
4/4/2016,27.78,28.0475,27.5675,208851,27.605,1.46E+12,148914816,27.8459,AAPL,Equity
4/5/2016,27.4525,27.6825,27.355,162226,27.3775,1.46E+12,106314608,27.5057,AAPL,Equity
4/6/2016,27.74,27.745,27.3,150637,27.5575,1.46E+12,105616308,27.5368,AAPL,Equity
4/7/2016,27.135,27.605,27.0303,182057,27.4875,1.46E+12,127207480,27.2877,AAPL,Equity
4/8/2016,27.165,27.4425,27.0425,147761,27.2275,1.46E+12,94326960,27.2359,AAPL,Equity
4/11/2016,27.255,27.6525,27.2075,167025,27.2425,1.46E+12,117496072,27.4454,AAPL,Equity
4/12/2016,27.61,27.625,27.165,166943,27.335,1.46E+12,108929300,27.4453,AAPL,Equity
4/13/2016,28.01,28.085,27.7,192789,27.7,1.46E+12,133029264,27.9635,AAPL,Equity
4/14/2016,28.025,28.0975,27.8325,142189,27.905,1.46E+12,101895692,27.9758,AAPL,Equity
4/15/2016,27.4625,28.075,27.4325,227930,28.0275,1.46E+12,187471476,27.6704,AAPL,Equity
4/18/2016,26.87,27.2375,26.735,281030,27.2225,1.46E+12,243284844,26.9638,AAPL,Equity
4/19/2016,26.7275,27,26.5575,191756,26.97,1.46E+12,129539516,26.7455,AAPL,Equity
4/20/2016,26.7825,27.0225,26.515,167265,26.66,1.46E+12,122180120,26.8353,AAPL,Equity
4/21/2016,26.4925,26.7325,26.38,184327,26.7325,1.46E+12,126210100,26.5066,AAPL,Equity
4/22/2016,26.42,26.62,26.155,193373,26.2525,1.46E+12,134732476,26.3453,AAPL,Equity
4/25/2016,26.27,26.4125,26.1275,160512,26.25,1.46E+12,112126304,26.2593,AAPL,Equity
4/26/2016,26.0875,26.325,25.9775,312165,25.9775,1.46E+12,223679860,25.6341,AAPL,Equity
4/27/2016,24.455,24.6775,23.92,653471,24,1.46E+12,458408568,24.3403,AAPL,Equity
4/28/2016,23.7075,24.47,23.5625,473319,24.4025,1.46E+12,328970760,24.0351,AAPL,Equity
4/29/2016,23.435,23.68,23.1275,380711,23.4975,1.46E+12,274045912,23.3665,AAPL,Equity
5/2/2016,23.41,23.52,23.1,270948,23.4913,1.46E+12,192623616,23.2916,AAPL,Equity
5/3/2016,23.795,23.935,23.42,312299,23.55,1.46E+12,227324624,23.6715,AAPL,Equity
5/4/2016,23.5475,23.975,23.455,225336,23.8,1.46E+12,161901900,23.6225,AAPL,Equity
5/5/2016,23.31,23.5175,23.17,199730,23.5,1.46E+12,143562000,23.2811,AAPL,Equity
5/6/2016,23.18,23.3625,22.9625,233138,23.3425,1.46E+12,174799544,23.137,AAPL,Equity
5/9/2016,23.1975,23.4425,23.1475,183318,23.25,1.46E+12,131745744,23.2816,AAPL,Equity
5/10/2016,23.355,23.3925,23.0275,194656,23.3325,1.46E+12,134747344,23.2487,AAPL,Equity
5/11/2016,23.1275,23.3925,23.115,167020,23.37,1.46E+12,114876436,23.2267,AAPL,Equity
5/12/2016,22.585,23.195,22.3675,432877,23.18,1.46E+12,305258760,22.627,AAPL,Equity
5/13/2016,22.63,22.9175,22.5,248037,22.5,1.46E+12,177570952,22.6993,AAPL,Equity
5/16/2016,23.47,23.5975,22.9125,341761,23.0975,1.46E+12,245039024,23.3561,AAPL,Equity
5/17/2016,23.3725,23.675,23.2525,264259,23.6375,1.46E+12,187667756,23.433,AAPL,Equity
5/18/2016,23.64,23.8025,23.4725,241549,23.54,1.46E+12,168248772,23.6435,AAPL,Equity
5/19/2016,23.55,23.66,23.3925,174529,23.66,1.46E+12,121768400,23.49,AAPL,Equity
5/20/2016,23.805,23.8575,23.63,171169,23.66,1.46E+12,128103872,23.7614,AAPL,Equity
5/23/2016,24.1075,24.2975,23.9175,205675,23.9675,1.46E+12,151982816,24.1617,AAPL,Equity
5/24/2016,24.475,24.5225,24.21,199216,24.305,1.46E+12,140560696,24.4013,AAPL,Equity
