date,target,candle_1_pattern_name,candle_2_pattern_name,candle_3_pattern_name,level_nearest_support_duration,level_nearest_resistance_duration,anomaly_gap_signal,anomaly_vol_anomaly,anomaly_vol_anomaly_2,anomaly_wick_bear_signal,anomaly_wick_bull_signal
2020-02-24,Resistance,DOJI_SPINOFF,,,49,21.0,-2.0897018251375465,0.24185583194787372,0.0,2.0515232496953204,1.8545003752360574
2020-02-25,Resistance,long,BEARISH ENGULFING,,67,50.0,0.0,0.8026094552038358,0.0,0.0,0.0
2020-02-26,Support,,,,68,51.0,-0.0,0.15975627025568195,0.0,0.0,1.01694005398572
2020-02-27,Support,,,,83,69.0,-1.11275268028501,0.11758969965894425,0.0,0.0,0.6265642547505605
2020-02-28,Resistance,,BEARISH (Meeting Lines),,84,70.0,-1.1886605433330102,0.18897443054128127,0.0,0.0,0.4927834729293833
2020-03-02,Resistance,,,,87,28.0,0.1584030902621932,0.5282666500509112,1.0,1.114695465427629,0.0
2020-03-03,Resistance,,BEARISH (Dark Cloud Cover),,88,29.0,0.0,0.33862443357305455,0.0,0.46405744450804304,0.0
2020-03-04,Support,,BULLISH HARAMI,,89,30.0,0.0,0.28025983829823065,0.0,0.288462097134225,0.0
2020-03-05,Support,short,,,90,2.0,-0.005442001194095299,0.5238027474088518,0.0,0.0,0.5213517950655899
2020-03-06,Support,,,,91,3.0,-0.3891797348446238,0.1074220878348244,0.0,0.0,0.0
2020-03-09,Support,DOJI_SPINOFF,,,124,6.0,-1.2923697140702384,0.5520334997762427,0.0,0.0,1.8334911924742245
2020-03-10,Support,,,,125,7.0,0.0,0.12779288038272787,1.0,1.66132320027957,0.0
2020-03-11,Support,SPIN_TOP,,,2,8.0,-0.0,0.6829011121918931,0.0,0.17517137939485175,0.041854059017915564
2020-03-12,Resistance,,,,133,127.0,-0.61053865027053,0.10031272695946622,0.0,0.0,1.5269074934852536
2020-06-25,Support,,BULLISH HARAMI,,15,2.0,0.0,0.08272404259798835,0.0,0.4237069772453298,0.0
2020-06-26,Support,MARUBOZU,,,16,3.0,-0.0,0.7129238222879232,0.0,0.0,0.0
2020-06-29,Resistance,,,,19,6.0,-0.0,0.29342075794376987,0.0,0.02570005758469761,0.0
2020-06-30,Resistance,,,,20,7.0,-0.0,0.18184741681589134,0.0,0.0,0.0
2020-07-01,Resistance,INV_HAMMER,,,2,8.0,0.0,0.586791991247376,0.0,0.0,0.35978937935166994
2020-07-02,Resistance,,,,3,9.0,0.8819061626921352,0.17670890212751403,0.0,0.0,0.43627283403395817
2020-07-06,Support,,,,13,,1.1839728069298028,0.14486345411207213,0.0,0.0,0.046973578834153616
2020-07-07,Support,,,,14,,0.0,0.3056991390434536,0.0,0.0,0.5345050775637992
2020-07-08,Support,MARUBOZU,,,15,,0.4547845711617229,0.05988214803434087,0.0,0.0,0.0
2020-07-09,Support,,BEARISH (Meeting Lines),,16,,0.25357963723327615,0.4027025957249948,0.0,1.918170916678693,0.0
2020-07-10,Support,,,,17,,-0.0,0.26785497363163985,0.0,0.5836546368013679,0.0
2020-07-13,Support,,BEARISH (Dark Cloud Cover),,20,,0.7078779954548913,0.3806504168874108,0.0,0.0,2.6238562931944456
2020-07-14,Support,,BULLISH (Piercing Pattern),,21,,-0.0,0.5738532257833958,0.0,1.0308136050904901,0.0
2020-07-15,Resistance,,BEARISH (Meeting Lines),,22,2.0,0.9853381272216515,0.012681230351071012,0.0,1.0169157262833068,0.0
2020-07-16,Resistance,DOJI,BULLISH (Matching Low),,2,3.0,-0.15353676072626748,0.7698586859553027,0.0,0.006909444545642916,0.3543020191070692
2020-07-17,Resistance,,,,3,4.0,0.0,0.23393648542765416,0.0,0.0,0.0
2020-07-20,Resistance,,,,6,7.0,0.0,0.49773696322891753,0.0,0.0,0.0
2020-07-21,Resistance,,BEARISH (Dark Cloud Cover),,4,8.0,0.05850673617493667,0.5373962385946595,0.0,0.0,0.0
2020-07-22,Support,,BEARISH (Meeting Lines),,5,9.0,-0.0,0.40569071073363516,0.0,0.0,0.5565847490095945
2020-07-23,Support,long,,,30,9.0,-0.0,0.6530568359487593,0.0,0.6825538093712687,0.0
2020-07-24,Resistance,,BEARISH (Meeting Lines),,31,10.0,-1.2175429448993433,0.03580402936162262,0.0,1.486048881905484,0.0
2020-07-27,Resistance,,,,34,13.0,0.2380831090650916,0.2842209324820397,0.0,0.0,0.0
2020-07-28,Resistance,,,,35,14.0,-0.0,0.21415310077102667,0.0,0.0,0.0
2020-07-29,Resistance,,,,36,12.0,0.0,0.0932054862652658,0.0,0.0,0.0
2020-07-30,Resistance,,,,37,13.0,-0.11107195480116382,0.2085052182552098,0.0,0.0,0.0
2020-07-31,Support,,,BULLISH Three White Soldiers,18,,2.628416758083402,0.0,0.0,1.8112456236662438,0.0
2020-08-03,Support,DOJI_SPINOFF,,,21,,0.04181719389662804,0.2586426738118376,0.0,0.0,2.966213612706256
2020-08-04,Support,SPIN_TOP,,,22,,0.0,0.5665251779345027,0.0,0.10954661350087647,0.47774355117909434
2020-08-05,Resistance,short,,,23,2.0,-0.0,0.326588459064882,1.0,0.0,0.0
2020-08-06,Support,,,,3,,0.0,0.9312362996320529,0.0,0.0,0.0
2020-08-07,Support,,BEARISH HARAMI  ,,4,,-0.0,0.15740434732257175,0.0,0.23189451239174017,0.0
2020-08-10,Support,DOJI,BULLISH HARAMI CROSS,,7,4.0,0.30121070163145625,0.8186635873181889,0.0,1.5556769667286272,0.5040264200653406
2020-08-11,Support,,,,8,5.0,-0.0,0.5235813086077749,0.0,0.0,0.0
2020-08-12,Resistance,,,,9,6.0,0.037224253147925115,0.32417419646242895,0.0,0.0,0.0
2020-08-13,Support,short,,,7,,0.24165952976454563,0.5763332758897839,0.0,0.0,0.5384457683179932
2020-08-14,Support,DOJI,BEARISH HARAMI CROSS,,8,,-0.0,0.8350905147853626,0.0,0.9687935432801603,0.0
2020-08-17,Support,,BEARISH ENGULFING,,11,,0.15208940804138035,0.05063260746931029,0.0,0.0,0.0
2020-08-18,Support,,,,12,,-0.0,0.05831220003460415,0.0,0.0,0.0
2020-08-19,Support,DOJI_SPINOFF,,,13,,0.0,0.6941440489811981,0.0,0.0,0.9902513129859994
2020-08-20,Support,LONG_MARUBOZU,,,14,,0.0,0.677554525226446,0.0,0.0,0.0
2020-08-21,Support,LONG_MARUBOZU,,,15,,0.38745341413360984,0.2813232272160384,0.0,0.0,0.0
2020-08-24,Support,,BEARISH (Meeting Lines),,18,,2.1607263507994,0.11344540202877583,0.0,1.722005860353014,0.0
2020-08-25,Support,DOJI_SPINOFF,,,19,,-0.0,0.915078922641447,0.0,0.8766410906423032,0.0
2020-08-26,Resistance,DOJI_SPINOFF,,,20,2.0,0.014080283788600694,0.6171942364888313,1.0,0.1964141002788223,0.1054401437634547
2020-08-27,Resistance,,BEARISH ENGULFING,,21,3.0,0.0,0.22392642691979117,0.0,0.22145569067205267,0.0
2020-08-28,Resistance,,BULLISH (Matching Low),,22,4.0,0.0,0.22847784420407394,1.0,0.0,0.03927448787973455
2020-08-31,Support,SPIN_TOP,,,7,,0.8989211135325131,0.054827594468408666,0.0,0.634225096088832,1.8206044922547548
2020-09-01,Support,,,,8,,0.9883037699512288,0.05840706226654541,0.0,0.8637874958651525,0.0
2020-09-02,Support,long,BEARISH ENGULFING,,9,,0.5854784659430889,1.5428443295174747,0.0,1.4733760707347818,0.0
2020-09-03,Support,,,,28,,-0.7429550502775828,0.7284277967751168,1.0,0.0,1.2312579377853285
2020-09-04,Support,DOJI_SPINOFF,,,29,2.0,-0.0,0.35981803423141223,0.0,2.147625870491467,1.2721710769593664
2020-09-08,Support,INV_HAMMER,,,28,6.0,-1.247134940611556,0.5179817425805827,0.0,0.0,1.6484427276100737
2020-09-09,Support,DOJI,,,5,7.0,0.3215805199320277,0.7819156320754634,0.0,0.0,0.0
2020-09-10,Support,long,BEARISH ENGULFING,,6,8.0,0.0,1.2114242250927747,0.0,0.0,0.0
2020-09-11,Support,,BULLISH (Matching Low),,7,9.0,0.0,0.07110882896601214,0.0,0.0,0.0
2020-09-14,Support,short,,,10,4.0,0.0,0.5297655462938661,0.0,0.0,0.0
2020-09-15,Support,,,,11,5.0,0.031107218895839346,0.12168478850912248,0.0,0.0,0.0
2020-09-16,Support,,,,12,6.0,-0.0,0.16473081842855525,0.0,0.0,0.0
2020-09-17,Support,DOJI_SPINOFF,,,6,2.0,-0.0,0.6940990881508692,0.0,0.0,0.5497736744700735
2020-09-18,Resistance,,BEARISH ENGULFING,,67,38.0,0.0,0.2574703439049888,0.0,0.0,0.0
2020-09-21,Resistance,,BULLISH (Piercing Pattern),,70,10.0,-0.12510221019304021,0.8037906665334404,0.0,0.019063837504083466,0.0
2020-09-22,Resistance,HAMMER,,,71,11.0,0.21195024739900603,0.6189293846133199,0.0,0.6178666105454702,0.0
2020-09-23,Resistance,,,,2,12.0,-0.0,0.410970894171057,0.0,0.0,0.0
2020-09-24,Resistance,,BEARISH (Meeting Lines),,3,2.0,-0.07206381876910686,0.018489838397327173,0.0,0.0,1.1278898836012126
2020-09-25,Resistance,,,,4,3.0,0.0,0.18910930265229176,1.0,0.0,0.0
2020-09-28,Support,DOJI,,,6,13.0,0.551925762679948,0.7770965346505014,0.0,0.6782428356637866,0.0
2020-09-29,Support,SPIN_TOP,,,7,14.0,-0.0,0.488721784162579,0.0,0.0,0.04003232071363258
2020-09-30,Support,,BULLISH ENGULFING,,8,15.0,-0.0,0.05084075553624307,0.0,0.0,0.674999597874849
2020-10-01,Support,,BEARISH (Meeting Lines),,9,16.0,0.32309382547386944,0.4295927850851467,0.0,0.0,0.0
2020-10-02,Support,DOJI,,,10,17.0,-1.1187176477736778,0.881147248324578,0.0,0.0,1.3160094488260847
2020-10-05,Support,long,,,13,4.0,0.0,0.34621996873904126,1.0,0.0,0.0
2020-10-06,Support,,,,4,5.0,-0.0,0.29300055619226206,0.0,0.09086108890238104,0.0
2018-04-26,Support,DOJI,,,2,34.0,0.0,0.8024788065465295,0.0,0.05609636259524163,0.4798886605510185
2018-04-27,Resistance,,,,3,35.0,-0.0,0.10059977151013309,0.0,0.9024788292100223,0.0
2018-04-30,Resistance,,BULLISH ENGULFING,,6,38.0,-0.0,0.5696835062440717,0.0,0.0,0.8252013773543022
2018-05-01,Resistance,,,,7,14.0,0.46741843736444333,0.21872356545346494,0.0,0.34926256022034635,0.0
2018-05-02,Resistance,,,BULLISH Three White Soldiers,8,15.0,2.4899515101120886,0.12784151819474562,0.0,0.4991744596179946,0.22539712031459433
2018-05-03,Resistance,,,BULLISH Three White Soldiers,9,16.0,-0.0,0.3323783668609518,0.0,0.3842469737266766,0.0
2018-05-04,Support,LONG_MARUBOZU,,,52,,0.0,0.9643145418536228,0.0,0.0,0.0
2018-05-07,Support,DOJI,,,55,,0.0,0.9558175215178101,0.0,0.0,1.2294464880244926
2018-05-08,Support,,BULLISH ENGULFING,,56,,-0.0,0.28539108474604785,0.0,0.5039247703987345,0.0
2018-05-09,Resistance,short,,,57,2.0,0.0,0.3074585858197932,0.0,0.3817456023840744,0.0
2018-05-10,Support,,,,3,,0.0,0.24489192999176157,0.0,0.0,0.0
2018-05-11,Support,,BEARISH HARAMI  ,,4,,-0.0,0.331768210416347,0.0,0.3178989894965841,0.0
2018-05-14,Support,,BULLISH (Matching Low),,7,4.0,0.0,0.26800162049950405,0.0,0.0,0.0
2018-05-15,Support,DOJI_SPINOFF,BULLISH (Matching Low),,8,5.0,-0.49512404331783877,0.5698815131069082,1.0,0.5476384992582913,0.0
2018-05-16,Support,,BULLISH ENGULFING,,9,6.0,-0.0,0.33510256470248584,0.0,0.0,0.0
2018-05-17,Support,,BEARISH HARAMI  ,,2,7.0,-0.0,0.16149506165383948,0.0,0.0,0.5251006821070487
2018-05-18,Support,,BULLISH (Matching Low),,3,8.0,0.0,0.21973068426489203,1.0,0.0,0.032289330606187466
2018-05-21,Support,DOJI_SPINOFF,BULLISH (Matching Low),,6,11.0,1.0957305444196048,0.514620488497254,1.0,0.14355493763668234,0.7574651168465296
2018-05-22,Support,,,,7,12.0,0.0,0.06094227423727938,0.0,0.0,0.0
2018-05-23,Resistance,,BULLISH (Piercing Pattern),,8,2.0,-0.015099497212960649,0.5270549700550031,0.0,0.008468238719986263,0.0
2018-05-24,Resistance,HAMMER,BEARISH (Meeting Lines),,9,3.0,0.0,0.4395870123640035,0.0,1.3334106513586357,0.0
2018-05-25,Resistance,DOJI_SPINOFF,BULLISH HARAMI CROSS,,2,4.0,0.0,0.5388640580345216,0.0,0.0,0.7950080651464957
2018-05-29,Resistance,DOJI_SPINOFF,,,6,8.0,-0.447499285964935,0.6268613515690743,0.0,0.0,0.3234481144702726
2018-05-30,Resistance,DOJI_SPINOFF,,,7,9.0,-0.0,0.6349974606868888,0.0,0.0,0.0
2018-05-31,Resistance,DOJI_SPINOFF,,,8,10.0,-0.0,0.3718800542333188,0.0,0.0,0.5414363563596771
2018-06-01,Resistance,long,,,11,22.0,0.756731568376325,1.2524531713937377,0.0,0.0,0.0
2018-06-04,Support,DOJI_SPINOFF,,,25,,0.7982591587170783,0.6594553183167571,0.0,0.0,1.1760159330519124
2018-06-05,Support,DOJI_SPINOFF,,,26,,0.4373193397568169,0.6258330287231286,1.0,0.14532413610372588,0.0
2018-06-06,Support,HAMMER,,,27,,0.0,0.42753941706358234,1.0,1.0989817673099285,0.0
2018-06-07,Support,,BEARISH ENGULFING,,28,,0.0,0.02902778460450827,0.0,0.29129128252833814,0.0
2018-06-08,Support,,BEARISH (Meeting Lines),,29,,-1.4110292335452304,0.14068214261010278,0.0,0.44742358750690636,0.0
2018-06-11,Support,DOJI_SPINOFF,BEARISH HARAMI CROSS,,32,4.0,-0.0,0.6436605551340062,0.0,0.04419467896312625,0.25543112041003596
2018-06-12,Support,,,,4,5.0,0.0,0.3790526715029755,0.0,0.0,0.0
2018-06-13,Support,long,BEARISH ENGULFING,,5,6.0,0.0,1.1070539065861646,0.0,0.0,0.0
2018-06-14,Support,,,,6,7.0,0.29821334213838857,0.059716932256737416,0.0,0.0,0.0
2018-06-15,Support,,,,25,7.0,-0.1395568219094639,0.0,0.0,0.0,0.0
2018-06-18,Support,,BEARISH (Meeting Lines),,28,10.0,-0.319783638835638,0.006174496963622004,0.0,0.0,0.3226417994391738
2018-06-19,Support,DOJI_SPINOFF,,,43,11.0,-1.880727496488632,0.2577891646319999,0.0,0.9499729674204148,0.5485492950493065
2018-06-20,Support,DOJI_SPINOFF,,,44,12.0,0.0,0.604545998288858,0.0,0.0,0.5040207084845097
2018-06-21,Support,,BEARISH ENGULFING,,37,13.0,0.0,0.980270328236314,0.0,0.0,0.8939476611995183
2018-06-22,Resistance,,BULLISH (Matching Low),,3,38.0,0.0,0.2624471367222952,1.0,0.0,0.0
2018-10-05,Support,,,,15,2.0,-0.0,0.5998673039518205,0.0,1.8851237224436979,0.0
2018-10-08,Support,,,,18,5.0,-0.8484189638960883,0.2431348367769379,0.0,0.4179293512648984,0.0
2018-10-09,Support,,,,19,6.0,-0.0,0.3666967394485264,1.0,0.0,0.0
2018-10-10,Support,LONG_MARUBOZU,,,30,7.0,-0.3702715605944303,1.0827103009981323,0.0,0.0,0.0
2018-10-11,Resistance,DOJI,BULLISH (Matching Low),,50,31.0,-0.5640288177716652,0.5050523933389445,1.0,0.5441302229988999,1.9505844499428098
2018-10-12,Support,,,BEARISH Abandoned Baby,51,9.0,1.9150338604919126,0.3330231736192654,0.0,1.0117747539659478,0.0
2018-10-15,Support,,,,54,12.0,-0.0,0.27380124450556836,0.0,0.0,0.0
2018-10-16,Support,,,,55,13.0,0.0,0.07848351793480694,0.0,0.3556218518254779,0.0
2018-10-17,Support,,,,56,14.0,0.0,0.4072383386940369,0.0,0.1250501099639525,0.0
2018-10-18,Resistance,SPIN_TOP,,,57,2.0,-0.818455757876658,0.2541808332638816,0.0,0.5941003274016045,0.5125639718725576
2018-10-19,Resistance,,,,58,3.0,0.09138571091266529,0.4366250371790544,0.0,0.0,0.4218194452589256
2018-10-22,Resistance,DOJI_SPINOFF,,,61,6.0,0.0,0.5148620753591628,0.0,0.0,0.6781754434330863
2018-10-23,Resistance,long,,,62,7.0,-1.1918654473826875,1.1499907183978766,0.0,0.0,0.0
2018-10-24,Support,long,,,63,8.0,-0.0,0.8254463587883496,0.0,0.0,0.12048002479750652
2018-10-25,Support,,BULLISH HARAMI,,64,9.0,0.33144480217913525,0.34664071086734705,0.0,0.0,0.06936717324519633
2018-10-26,Support,DOJI_SPINOFF,,,65,10.0,-0.6816878807866397,0.5960628649655317,0.0,1.032566369340311,1.0301188051309718
2018-10-29,Resistance,,BEARISH ENGULFING,,77,68.0,0.19278607126483502,0.7253883669385479,0.0,1.54303078709963,0.0
2018-10-30,Resistance,,,,78,69.0,-0.0,0.3489317314683865,0.0,0.0,0.10659426754784734
2018-10-31,Resistance,,,,2,15.0,0.47022683663045495,0.35668499576872387,0.0,0.0,0.0
2018-11-01,Support,,,BULLISH Three White Soldiers,3,16.0,0.0,0.010468914392167798,0.0,0.12037256857351412,0.0
2018-11-02,Support,,,,4,17.0,-2.197927415890673,0.056960075924960434,0.0,0.020638427777138674,1.1689563277488646
2018-11-05,Resistance,,,,102,89.0,-0.0,0.04646490756920239,0.0,0.5098173782388671,0.0
2018-11-06,Resistance,,BULLISH HARAMI,,103,90.0,0.0,0.2023680766584367,0.0,0.0,0.0
2018-11-07,Resistance,,,,2,9.0,0.0,0.2568475524257609,0.0,0.0,0.0
2018-11-08,Support,,,,3,10.0,0.0,0.262213448922767,0.0,0.0,0.0
2018-11-09,Support,short,BULLISH (Matching Low),,4,11.0,-0.1523201536636401,0.45555559414250824,1.0,0.1535960724462566,0.0
2018-11-12,Support,,,,118,7.0,-0.7748022530501796,0.5754402170268975,0.0,0.0,0.0
2018-11-13,Support,DOJI_SPINOFF,,,119,8.0,-0.0,0.6976368422452502,0.0,0.0,2.022829288364864
2018-11-14,Resistance,long,BEARISH ENGULFING,,146,126.0,0.0,0.8208082051268811,0.0,0.0,0.0
2018-11-15,Support,,BULLISH HARAMI,,147,10.0,0.0,0.06342750060315065,0.0,0.1266879273159456,0.0
2018-11-16,Support,,,,2,11.0,-0.0,0.041243007219651545,1.0,0.0,0.09680580768582905
2018-11-19,Support,,,,151,5.0,-0.42684420435113213,0.218083018140621,0.0,0.0,0.0
2018-11-20,Resistance,SPIN_TOP,,,210,148.0,-1.2120543217835575,0.3259126542391464,1.0,0.17826373692985412,1.004642801828808
2018-11-21,Resistance,,,,211,149.0,0.0,0.010135697731667838,0.0,0.0,0.0
2018-11-23,Resistance,,BULLISH (Matching Low),,213,151.0,-0.0,0.054695382498629125,0.0,0.0,0.16853355654924454
2018-11-26,Resistance,DOJI_SPINOFF,BULLISH HARAMI CROSS,,216,154.0,0.0,0.788675262815255,0.0,1.7200375886978545,0.0
2018-11-27,Resistance,,,,217,155.0,-0.08336255143375533,0.08403331050873099,1.0,0.0,0.0
2018-11-28,Resistance,,,,2,156.0,0.0,0.4528874108123317,0.0,0.28525586555735694,0.0
2018-11-29,Resistance,,BEARISH (Meeting Lines),,3,157.0,0.0,0.07997439618070017,0.0,0.24812213432294397,0.0
2018-11-30,Resistance,,BULLISH (Matching Low),,4,158.0,0.0,0.336824262590105,0.0,0.037102058909729875,0.0
2018-12-03,Support,DOJI_SPINOFF,,,7,157.0,1.0116927147131944,0.8196655652121551,0.0,0.7918953091173376,0.0
2018-12-04,Support,,,,8,158.0,-0.25035963892672664,0.6258646746934906,0.0,0.0,0.9780493451847527
2018-12-06,Support,,BEARISH (Meeting Lines),,10,3.0,-0.4378518617122907,0.10382010802857548,0.0,0.0,0.0
2018-12-07,Resistance,,,,227,11.0,-0.0,0.610399962029777,0.0,0.0,0.47476115420705944
2018-12-10,Resistance,,BEARISH (Meeting Lines),,230,14.0,-0.12118302137232753,0.23396394327450207,0.0,0.237407642507653,0.0
2018-12-11,Resistance,,BEARISH (Meeting Lines),,231,15.0,0.0,0.08179595776223016,0.0,0.16380499809249402,0.0
2018-12-12,Resistance,short,,,2,16.0,0.0,0.4513337998901634,0.0,0.0,1.091561470296213
2018-12-13,Support,DOJI_SPINOFF,,,3,17.0,0.0,0.6213330945277306,0.0,0.0,0.8219800751585057
2018-12-14,Support,MARUBOZU,,,4,18.0,-0.0,0.30664054975477306,0.0,0.0,0.0
2018-12-17,Support,,BULLISH (Matching Low),,7,4.0,-0.0,0.36833828922070655,1.0,0.21028650740439878,1.5564520174578849
2018-12-18,Support,SPIN_TOP,,,8,5.0,0.0,0.5650738257103937,0.0,0.0,0.22320319518076054
2018-12-19,Support,long,,,239,9.0,-0.0,0.7565390059169215,0.0,0.5736900398731691,0.1691587921865792
2018-12-20,Support,,BULLISH (Matching Low),,517,240.0,-0.0,0.1530787220103426,1.0,0.2602704696830291,0.2899578920510552
2018-12-21,Support,,,BEARISH Three Black Crows,518,241.0,0.0,0.20876465104536882,0.0,0.0,0.0
2018-12-24,Resistance,INV_HAMMER,BULLISH (Matching Low),,539,521.0,-0.8797837989586839,0.4061408715367656,0.0,0.0,1.0012102802369882
2018-12-26,Support,,,,541,246.0,0.05738214970850209,1.038822830664239,0.0,0.40846154491315884,0.0
2018-12-27,Support,DOJI,BEARISH HARAMI CROSS,,3,247.0,-0.0,0.9086887569264092,0.0,1.9335201172160883,0.0
2018-12-28,Support,short,,,4,248.0,0.0,0.4799886907480649,0.0,0.0,0.0
2018-12-31,Support,SPIN_TOP,BULLISH (Matching Low),,7,251.0,0.49125503399466647,0.5070578996193955,0.0,0.0,0.0
2019-01-02,Support,,,,9,253.0,-0.6010479193370845,0.09898801767466966,0.0,0.0,0.0
2019-01-03,Resistance,,,,632,566.0,-2.492878249469603,0.0942642143753579,0.0,0.0,0.42449132192060096
2019-01-04,Resistance,,,,633,4.0,0.0,0.3344044947312491,0.0,0.0,0.0
2019-01-07,Resistance,HAMMER,,,4,7.0,0.0,0.673931861166482,0.0,0.48041423208824163,0.0
2019-01-08,Resistance,,,,5,8.0,0.0,0.35301127239191477,0.0,0.0,0.1653224718649091
2019-01-09,Resistance,,,,6,9.0,0.0,0.05101796419633517,0.0,0.20774265419597637,0.2537595268929937
2019-01-10,Resistance,,,BULLISH Three White Soldiers,7,10.0,-0.0,0.2565827547035346,0.0,0.15270203271349472,0.0
2019-01-11,Resistance,SPIN_TOP,,,8,2.0,-0.0,0.4008516304100807,0.0,0.0,0.0
2019-01-14,Resistance,,,,11,5.0,-0.0,0.3529350586874802,0.0,0.0,0.0
2019-01-15,Resistance,,,,12,6.0,0.0,0.4018787809084728,0.0,0.0,0.0
2019-01-16,Support,,,,7,16.0,0.0,0.022596053135793204,0.0,0.0,0.3020894802773263
2019-01-17,Support,,,BULLISH Three White Soldiers,8,17.0,-0.0,0.05568555827533607,0.0,0.07741313721337777,0.9609300867900545
2019-01-18,Support,short,,,9,18.0,0.3097790370523111,0.5327891357485254,0.0,0.0,0.0
2019-01-22,Resistance,,,,8,22.0,-0.0,0.5828371894121205,0.0,0.0,0.0
2019-05-06,Support,long,,,12,5.0,-1.6122313228801564,1.4770540046536216,0.0,0.0,0.0
2019-05-07,Support,,,,7,6.0,-0.0,0.4779912060586491,0.0,0.9163120663693862,0.2201135785217332
2019-05-08,Support,INV_HAMMER,,,8,7.0,-0.0,0.3553567857599377,0.0,0.0,0.6545539303350041
2019-05-09,Support,DOJI_SPINOFF,,,9,8.0,-0.008897291586436542,0.7115003224037698,0.0,1.6466133730359793,0.0
2019-05-10,Support,DOJI,,,28,10.0,-0.2562217914204322,0.6273984976591609,0.0,1.2522835998337263,0.029231748439455783
2019-05-13,Support,,,,54,31.0,-1.4459911100610092,0.21308591178793526,0.0,0.3513331462207251,0.21297317481438102
2019-05-14,Support,,,,55,32.0,0.0,0.44431865531738446,0.0,0.0,0.0
2019-05-15,Support,long,,,56,33.0,-0.0,0.8974258702623666,1.0,0.0,0.0
2019-05-16,Support,DOJI,BEARISH HARAMI CROSS,,57,34.0,-0.0,0.8454889116219046,0.0,0.0,0.6101272656560498
2019-05-17,Support,,,,58,35.0,-0.11798801613854691,0.13437527590917187,1.0,0.0,0.21848234370549297
2019-05-20,Resistance,DOJI_SPINOFF,,,7,61.0,-0.659780579637749,0.6607244708106932,0.0,0.809418718102639,0.0
2019-05-21,Resistance,,,,8,56.0,0.0,0.08046899161829053,0.0,0.0,0.0
2019-05-22,Support,,,,9,57.0,-0.0,0.16117503645856354,0.0,0.0,0.0
2019-05-23,Resistance,DOJI_SPINOFF,BULLISH (Matching Low),,106,58.0,-0.028295786909974183,0.8284428223677192,1.0,0.4416615964471948,0.0
2019-05-24,Resistance,,,,107,59.0,0.0,0.04529926932864225,0.0,0.0,0.41677570371595984
2019-05-28,Support,,BULLISH (Matching Low),,5,63.0,-0.0,0.3782002329186058,1.0,0.0,0.17277097588299514
2019-05-29,Resistance,,BEARISH (Meeting Lines),,112,6.0,-0.0,0.1556484710472281,0.0,0.0,0.29328340605809294
2019-05-30,Resistance,DOJI_SPINOFF,,,113,7.0,0.0,0.4721744051018593,0.0,0.3558435676149275,0.0
2019-05-31,Resistance,,,,114,8.0,-0.15450291318387585,0.11326238343548373,0.0,0.0,0.19076089631188808
2019-06-03,Resistance,SPIN_TOP,,,110,11.0,0.0,0.5624516759252164,0.0,1.5360208849360164,0.4223277498877074
2019-06-04,Resistance,long,,,111,12.0,0.2828252994713373,1.3282902912922314,0.0,0.0,0.0
2019-06-05,Resistance,,BEARISH (Meeting Lines),,2,71.0,1.1009531272989594,0.02627891198420296,0.0,0.17526590463531766,0.0
2019-06-06,Resistance,,,,3,72.0,0.0,0.11999401355786728,0.0,0.0,0.0
2019-06-07,Resistance,,,,4,22.0,0.0,0.6432992576304306,0.0,0.0,0.48080573221501877
2019-06-10,Resistance,INV_HAMMER,,,25,59.0,0.0,0.5446124342143168,0.0,0.0,0.8784823424375943
2019-06-11,Resistance,DOJI,,,26,60.0,0.2245119362130061,0.9150330861540061,0.0,0.25404243815880256,0.0
2019-06-12,Resistance,DOJI_SPINOFF,,,27,61.0,-0.0,0.5622285691334968,0.0,0.0,0.1966581727705552
2019-06-13,Support,DOJI_SPINOFF,,,28,62.0,0.0,0.45384952375375776,0.0,0.0,0.3086828375313355
2019-06-14,Support,long,BEARISH (Meeting Lines),,29,63.0,-0.5562459596366294,0.0005345483995160541,0.0,0.37492007201441985,0.0
2019-06-17,Resistance,,,,32,4.0,0.0,0.09344138545683098,0.0,0.0,0.0
2019-06-18,Resistance,long,,BULLISH Three White Soldiers,5,67.0,0.4051892139652737,0.6356821121175771,0.0,0.0,0.25047455867713386
2019-06-19,Resistance,,,,6,68.0,0.0,0.219803830278262,0.0,0.0,0.0
2019-06-20,Resistance,,BULLISH (Matching Low),,7,51.0,0.50012455441108,0.3132123874701465,1.0,0.547692925420966,0.0
2019-06-21,Resistance,DOJI,BULLISH (Matching Low),,8,52.0,-0.0,0.2423980895383695,1.0,0.0,0.6549698199631376
2019-06-24,Resistance,DOJI,,,11,55.0,-0.0,0.6802638934574445,0.0,0.0,0.214684723440453
2019-06-25,Resistance,long,,,12,4.0,-0.0,1.0153230871741934,0.0,0.0,0.0
2019-06-26,Resistance,,,,13,5.0,0.7404190483588187,0.4175214136981866,0.0,0.0,0.0
2019-06-27,Resistance,short,,,2,6.0,0.0,0.48597950522115474,0.0,0.0,0.0464311712791374
2019-06-28,Resistance,SPIN_TOP,,,3,7.0,-0.0,0.26961430053947366,0.0,0.4220546200856468,0.0
2019-07-01,Support,,,,10,61.0,1.8162078037737532,0.28064274996784777,0.0,0.35502882860024,0.11854052314170471
2019-07-02,Support,,,,11,62.0,-0.0,0.033014262494698875,0.0,0.0,0.0
